disease	IngenuityCanonicalPathways	logpvalue
UC_inflamed	UVA-Induced MAPK Signaling	0.00133695769432429
UC_inflamed	UVB-Induced MAPK Signaling	0.01
UC_inflamed	UVC-Induced MAPK Signaling	0.00130956022005191
UC_inflamed	Unfolded protein response	7.78249263921893e-08
UC_inflamed	VEGF Family Ligand-Receptor Interactions	0.00977237220955807
UC_inflamed	VEGF Signaling	1.19929818415132e-05
UC_inflamed	Valine Degradation I	2.87874965809731e-06
UC_inflamed	Virus Entry via Endocytic Pathways	1.33946371771998e-07
UC_inflamed	Vitamin-C Transport	0.014791083881682
UC_inflamed	WNT/Ca+ pathway	0.00416869383470331
UC_inflamed	WNT/β-catenin Signaling	0.000606540602356098
UC_inflamed	White Adipose Tissue Browning Pathway	2.00013135165378e-07
UC_inflamed	Xenobiotic Metabolism AHR Signaling Pathway	4.46683592151276e-05
UC_inflamed	Xenobiotic Metabolism CAR Signaling Pathway	1.73780082874941e-05
UC_inflamed	Xenobiotic Metabolism General Signaling Pathway	9.49786068423775e-05
UC_inflamed	Xenobiotic Metabolism PXR Signaling Pathway	3.31131121482642e-05
UC_inflamed	Xenobiotic Metabolism Signaling	1.05161448438196e-08
UC_inflamed	cAMP-mediated signaling	0.0426579518801593
UC_inflamed	dTMP De Novo Biosynthesis	0.00084677212634332
UC_inflamed	eNOS Signaling	0.00031014054583689
UC_inflamed	fMLP Signaling in Neutrophils	0.00310917006698375
UC_inflamed	iNOS Signaling	0.00177827941003894
UC_inflamed	mTOR Signaling	2.69153480392248e-07
UC_inflamed	nNOS Signaling in Skeletal Muscle Cells	0.0407380277804112
UC_inflamed	p38 MAPK Signaling	3.37492237386661e-05
UC_inflamed	p53 Signaling	9.90973356709279e-05
UC_inflamed	p70S6K Signaling	0.00102103403719767
UC_inflamed	tRNA Charging	0.00346736850452534
UC_inflamed	α-Adrenergic Signaling	0.000569681867260807
UC_inflamed	α-tocopherol Degradation	0.00193894440053444
UC_non-inflamed	14-3-3-mediated Signaling	0.0095499258602143
UC_non-inflamed	1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	0.0301995172040201
UC_non-inflamed	3-phosphoinositide Biosynthesis	0.0478630092322638
UC_non-inflamed	3-phosphoinositide Degradation	0.0109647819614318
UC_non-inflamed	Acetone Degradation I (to Methylglyoxal)	5.88843655358051e-06
UC_non-inflamed	Actin Nucleation by ARP-WASP Complex	0.0107151930523761
UC_non-inflamed	Acute Myeloid Leukemia Signaling	0.0190546071796325
UC_non-inflamed	Acute Phase Response Signaling	0.0181970085860998
UC_non-inflamed	Adipogenesis pathway	0.0213796208950223
UC_non-inflamed	Adrenomedullin signaling pathway	0.00158489319246113
UC_non-inflamed	Agranulocyte Adhesion and Diapedesis	0.0151356124843621
UC_non-inflamed	Androgen Biosynthesis	0.0102329299228076
UC_non-inflamed	Androgen Signaling	0.0144543977074593
UC_non-inflamed	Antioxidant Action of Vitamin C	0.00870963589956086
UC_non-inflamed	Apelin Cardiomyocyte Signaling Pathway	0.0123026877081238
UC_non-inflamed	Apelin Endothelial Signaling Pathway	0.00912010839355915
UC_non-inflamed	Apelin Liver Signaling Pathway	0.0416869383470335
UC_non-inflamed	Apelin Muscle Signaling Pathway	0.0162181009735893
UC_non-inflamed	Apoptosis Signaling	0.0346736850452531
UC_non-inflamed	Arginine Biosynthesis IV	0.000691830970918961
UC_non-inflamed	Arginine Degradation VI (Arginase 2 Pathway)	0.0151356124843621
UC_non-inflamed	Aryl Hydrocarbon Receptor Signaling	0.00133695769432429
UC_non-inflamed	Axonal Guidance Signaling	0.0030902954325136
UC_non-inflamed	B Cell Receptor Signaling	0.0263026799189539
UC_non-inflamed	BMP signaling pathway	0.0213796208950223
UC_non-inflamed	Bupropion Degradation	0.00102329299228077
UC_non-inflamed	CCR3 Signaling in Eosinophils	0.00851138038202381
UC_non-inflamed	CDK5 Signaling	0.0134896288259165
UC_non-inflamed	CDP-diacylglycerol Biosynthesis I	0.0354813389233576
UC_non-inflamed	CMP-N-acetylneuraminate Biosynthesis I (Eukaryotes)	0.0173780082874937
UC_non-inflamed	CXCR4 Signaling	0.00162181009735896
UC_non-inflamed	Cardiac Hypertrophy Signaling	0.00354813389233577
UC_non-inflamed	Cardiac Hypertrophy Signaling (Enhanced)	0.000380189396320563
UC_non-inflamed	Cardiac β-adrenergic Signaling	1.35959055219681e-05
UC_non-inflamed	Cellular Effects of Sildenafil (Viagra)	0.00358729436675076
UC_non-inflamed	Ceramide Signaling	0.0190546071796325
UC_non-inflamed	Chemokine Signaling	0.0169824365246174
UC_non-inflamed	Cholecystokinin/Gastrin-mediated Signaling	5.49540873857612e-05
UC_non-inflamed	Choline Biosynthesis III	0.0257039578276886
UC_non-inflamed	Chondroitin Sulfate Biosynthesis	0.000535041324932206
UC_non-inflamed	Chondroitin Sulfate Biosynthesis (Late Stages)	0.00154524286604663
UC_non-inflamed	Chondroitin and Dermatan Biosynthesis	0.0316227766016838
UC_non-inflamed	Chronic Myeloid Leukemia Signaling	0.00776247116628692
UC_non-inflamed	Circadian Rhythm Signaling	0.0204173794466953
UC_non-inflamed	Citrulline Biosynthesis	0.00269153480392692
UC_non-inflamed	Citrulline Degradation	0.0331131121482591
UC_non-inflamed	Cleavage and Polyadenylation of Pre-mRNA	0.0204173794466953
UC_non-inflamed	Colanic Acid Building Blocks Biosynthesis	0.00537031796370258
UC_non-inflamed	Corticotropin Releasing Hormone Signaling	0.0301995172040201
UC_non-inflamed	D-glucuronate Degradation I	0.0457088189614875
UC_non-inflamed	D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	0.00538814366061668
UC_non-inflamed	D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	0.0436515832240165
UC_non-inflamed	D-myo-inositol (1,4,5)-trisphosphate Degradation	0.0288403150312661
UC_non-inflamed	D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	0.0194984459975804
UC_non-inflamed	D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	0.0194984459975804
UC_non-inflamed	D-myo-inositol-5-phosphate Metabolism	0.00790775527898213
UC_non-inflamed	Dermatan Sulfate Biosynthesis	0.000502487070951907
UC_non-inflamed	Dermatan Sulfate Biosynthesis (Late Stages)	0.00251188643150957
UC_non-inflamed	Dilated Cardiomyopathy Signaling Pathway	0.00363078054770105
UC_non-inflamed	Dopamine Degradation	2.58703931046433e-05
UC_non-inflamed	Dopamine-DARPP32 Feedback in cAMP Signaling	0.0177827941003892
UC_non-inflamed	EIF2 Signaling	0.00174903609631916
UC_non-inflamed	ERK/MAPK Signaling	0.000489778819368403
UC_non-inflamed	ERK5 Signaling	0.0389045144994281
UC_non-inflamed	Endocannabinoid Neuronal Synapse Pathway	0.0190546071796325
UC_non-inflamed	Endometrial Cancer Signaling	0.00776247116628692
UC_non-inflamed	Endothelin-1 Signaling	0.000169824365246152
UC_non-inflamed	Ephrin A Signaling	0.0331131121482591
UC_non-inflamed	Ephrin B Signaling	8.54104238930953e-05
UC_non-inflamed	Ephrin Receptor Signaling	2.18776162395073e-05
UC_non-inflamed	Epithelial Adherens Junction Signaling	0.0151356124843621
UC_non-inflamed	ErbB Signaling	0.0134896288259165
UC_non-inflamed	ErbB2-ErbB3 Signaling	0.00239883291901954
UC_non-inflamed	ErbB4 Signaling	0.00346736850452534
UC_non-inflamed	Erythropoietin Signaling Pathway	0.00831763771102667
UC_non-inflamed	Estrogen Biosynthesis	5.37031796370435e-05
UC_non-inflamed	Estrogen Receptor Signaling	0.00812830516164098
UC_non-inflamed	Estrogen-Dependent Breast Cancer Signaling	0.000549540873857612
UC_non-inflamed	Ethanol Degradation II	0.0117489755493952
UC_non-inflamed	Ethanol Degradation IV	0.0239883291901949
UC_non-inflamed	FLT3 Signaling in Hematopoietic Progenitor Cells	0.00199526231496883
UC_non-inflamed	FXR/RXR Activation	8.6767261428089e-05
UC_non-inflamed	Factors Promoting Cardiogenesis in Vertebrates	0.0190546071796325
UC_non-inflamed	Fatty Acid Biosynthesis Initiation II	0.0165958690743756
UC_non-inflamed	Fatty Acid β-oxidation I	9.90973356709279e-05
UC_non-inflamed	Fc Epsilon RI Signaling	0.0239883291901949
UC_non-inflamed	Ferroptosis Signaling Pathway	0.0234422881531993
UC_non-inflamed	G Beta Gamma Signaling	0.00173780082874941
UC_non-inflamed	G-Protein Coupled Receptor Signaling	0.0234422881531993
UC_non-inflamed	GDP-glucose Biosynthesis	0.0338844156139202
UC_non-inflamed	GDP-mannose Biosynthesis	0.0316227766016838
UC_non-inflamed	GNRH Signaling	0.000151356124843627
UC_non-inflamed	GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	0.0354813389233576
UC_non-inflamed	Gap Junction Signaling	0.0144543977074593
UC_non-inflamed	Germ Cell-Sertoli Cell Junction Signaling	5.37031796370435e-05
UC_non-inflamed	Glioma Invasiveness Signaling	0.0346736850452531
UC_non-inflamed	Glioma Signaling	0.0213796208950223
UC_non-inflamed	Glucocorticoid Biosynthesis	0.0338844156139202
UC_non-inflamed	Glucose and Glucose-1-phosphate Degradation	0.0416869383470335
UC_non-inflamed	Glutamine Biosynthesis I	0.0331131121482591
UC_non-inflamed	Glutaryl-CoA Degradation	1.49416956363169e-07
UC_non-inflamed	Glutathione-mediated Detoxification	0.000173780082874941
UC_non-inflamed	Growth Hormone Signaling	0.00316227766016841
UC_non-inflamed	Gαq Signaling	0.00346736850452534
UC_non-inflamed	HER-2 Signaling in Breast Cancer	0.00741310241300919
UC_non-inflamed	HGF Signaling	0.00107151930523763
UC_non-inflamed	HIPPO signaling	0.00659610983378289
UC_non-inflamed	Heparan Sulfate Biosynthesis	0.000331131121482642
UC_non-inflamed	Heparan Sulfate Biosynthesis (Late Stages)	0.000724435960074987
UC_non-inflamed	Hepatic Fibrosis Signaling Pathway	0.00173780082874941
UC_non-inflamed	Hypusine Biosynthesis	0.0051286138399137
UC_non-inflamed	IGF-1 Signaling	0.00602559586074358
UC_non-inflamed	IL-15 Production	0.000512861383991314
UC_non-inflamed	IL-17A Signaling in Airway Cells	0.0239883291901949
UC_non-inflamed	IL-17A Signaling in Gastric Cells	0.0416869383470335
UC_non-inflamed	IL-2 Signaling	0.0208929613085403
UC_non-inflamed	IL-3 Signaling	0.010471285480509
UC_non-inflamed	IL-4 Signaling	0.0331131121482591
UC_non-inflamed	IL-6 Signaling	0.0114815362149688
UC_non-inflamed	IL-7 Signaling Pathway	0.0213796208950223
UC_non-inflamed	IL-8 Signaling	0.00524807460249777
UC_non-inflamed	IL-9 Signaling	0.0107151930523761
UC_non-inflamed	ILK Signaling	0.000758577575029173
UC_non-inflamed	Inhibition of Angiogenesis by TSP1	0.0165958690743756
UC_non-inflamed	Insulin Receptor Signaling	0.00744441354698977
UC_non-inflamed	Insulin Secretion Signaling Pathway	0.0275422870333817
UC_non-inflamed	Integrin Signaling	0.0125892541179417
UC_non-inflamed	Iron homeostasis signaling pathway	0.0102329299228076
UC_non-inflamed	Isoleucine Degradation I	0.000616595001861509
UC_non-inflamed	JAK/Stat Signaling	0.00707945784384134
UC_non-inflamed	Ketogenesis	7.68000517326062e-05
UC_non-inflamed	Ketolysis	3.56551183026133e-05
UC_non-inflamed	L-cysteine Degradation II	0.0331131121482591
UC_non-inflamed	LPS-stimulated MAPK Signaling	0.0213796208950223
UC_non-inflamed	LPS/IL-1 Mediated Inhibition of RXR Function	8.68984884050406e-11
UC_non-inflamed	LXR/RXR Activation	0.0186208713666287
UC_non-inflamed	Leukocyte Extravasation Signaling	0.0162181009735893
UC_non-inflamed	MSP-RON Signaling In Cancer Cells Pathway	0.0263026799189539
UC_non-inflamed	MSP-RON Signaling In Macrophages Pathway	0.00489778819368447
UC_non-inflamed	Maturity Onset Diabetes of Young (MODY) Signaling	0.0144543977074593
UC_non-inflamed	Melatonin Degradation I	1.38038426245046e-08
UC_non-inflamed	Melatonin Signaling	0.0309029543251359
UC_non-inflamed	Methylglyoxal Degradation III	0.00125892541179418
UC_non-inflamed	Mevalonate Pathway I	0.0186208713666287
UC_non-inflamed	Mineralocorticoid Biosynthesis	0.0269153480392691
UC_non-inflamed	Molecular Mechanisms of Cancer	0.00158489319246113
UC_non-inflamed	NAD Signaling Pathway	0.0489778819368446
UC_non-inflamed	NGF Signaling	0.00162181009735896
UC_non-inflamed	NRF2-mediated Oxidative Stress Response	0.000110186305505522
UC_non-inflamed	Neuregulin Signaling	0.00549540873857624
UC_non-inflamed	Neurotrophin/TRK Signaling	0.0309029543251359
UC_non-inflamed	Nicotine Degradation II	1.65958690745427e-06
UC_non-inflamed	Nicotine Degradation III	4.8977881936807e-06
UC_non-inflamed	Nitric Oxide Signaling in the Cardiovascular System	0.0371535229097173
UC_non-inflamed	Non-Small Cell Lung Cancer Signaling	0.0489778819368446
UC_non-inflamed	Noradrenaline and Adrenaline Degradation	0.00288403150312666
UC_non-inflamed	Notch Signaling	0.0158489319246111
UC_non-inflamed	Oleate Biosynthesis II (Animals)	0.0416869383470335
UC_non-inflamed	Oncostatin M Signaling	0.00218776162394951
UC_non-inflamed	Opioid Signaling Pathway	0.0331131121482591
UC_non-inflamed	Osteoarthritis Pathway	0.0281838293126445
UC_non-inflamed	Oxidative Ethanol Degradation III	0.00251188643150957
UC_non-inflamed	P2Y Purigenic Receptor Signaling Pathway	0.0036612544144633
UC_non-inflamed	PDGF Signaling	0.0239883291901949
UC_non-inflamed	PI3K Signaling in B Lymphocytes	0.00023442288153197
UC_non-inflamed	PPAR Signaling	0.00131825673855646
UC_non-inflamed	PPARα/RXRα Activation	0.00489778819368447
UC_non-inflamed	PTEN Signaling	0.000134896288259134
UC_non-inflamed	PXR/RXR Activation	1.50295661083266e-06
UC_non-inflamed	Palmitate Biosynthesis I (Animals)	0.0165958690743756
UC_non-inflamed	Phagosome Maturation	0.00337412044908947
UC_non-inflamed	Phosphatidylglycerol Biosynthesis II (Non-plastidic)	0.0446683592150963
UC_non-inflamed	Phospholipases	0.0239883291901949
UC_non-inflamed	Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	0.00912010839355915
UC_non-inflamed	Prolactin Signaling	0.000416869383470297
UC_non-inflamed	Proline Biosynthesis II (from Arginine)	0.000354813389233599
UC_non-inflamed	Protein Kinase A Signaling	1.99526231496883e-05
UC_non-inflamed	Putrescine Degradation III	0.0177827941003892
UC_non-inflamed	RANK Signaling in Osteoclasts	0.00831763771102667
UC_non-inflamed	RAR Activation	0.0288403150312661
UC_non-inflamed	RHOA Signaling	0.00776247116628692
UC_non-inflamed	Rac Signaling	0.0151356124843621
UC_non-inflamed	Reelin Signaling in Neurons	0.0281838293126445
UC_non-inflamed	Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway	0.0323593656929628
UC_non-inflamed	Regulation of eIF4 and p70S6K Signaling	0.0245470891568503
UC_non-inflamed	Relaxin Signaling	0.000630957344480154
UC_non-inflamed	Remodeling of Epithelial Adherens Junctions	0.0389045144994281
UC_non-inflamed	Renal Cell Carcinoma Signaling	0.0190546071796325
UC_non-inflamed	Renin-Angiotensin Signaling	0.0162181009735893
UC_non-inflamed	Retinoate Biosynthesis I	8.91250938134247e-05
UC_non-inflamed	Retinol Biosynthesis	0.001949844599758
UC_non-inflamed	RhoA Signaling	0.0371535229097173
UC_non-inflamed	RhoGDI Signaling	0.0323593656929628
UC_non-inflamed	Role of IL-17A in Psoriasis	0.0102329299228076
UC_non-inflamed	Role of IL-17F in Allergic Inflammatory Airway Diseases	0.00794328234724284
UC_non-inflamed	Role of JAK family kinases in IL-6-type Cytokine Signaling	0.0107151930523761
UC_non-inflamed	Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	0.0478630092322638
UC_non-inflamed	Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	0.00549540873857624
UC_non-inflamed	Role of MAPK Signaling in the Pathogenesis of Influenza	0.0218776162394956
UC_non-inflamed	Role of Tissue Factor in Cancer	0.00125892541179418
UC_non-inflamed	SPINK1 General Cancer Pathway	0.00912010839355915
UC_non-inflamed	STAT3 Pathway	0.0125892541179417
UC_non-inflamed	Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	0.0316227766016838
UC_non-inflamed	Senescence Pathway	5.12861383991092e-05
UC_non-inflamed	Serotonin Degradation	2.8840315025036e-08
UC_non-inflamed	Sertoli Cell-Sertoli Cell Junction Signaling	3.56551183026133e-05
UC_non-inflamed	Signaling by Rho Family GTPases	0.00331131121482586
UC_non-inflamed	Sirtuin Signaling Pathway	0.00323593656929633
UC_non-inflamed	Sperm Motility	9.33254300838904e-07
UC_non-inflamed	Stearate Biosynthesis I (Animals)	0.00162181009735896
UC_non-inflamed	Superoxide Radicals Degradation	0.0269153480392691
UC_non-inflamed	Superpathway of Citrulline Metabolism	0.00125892541179418
UC_non-inflamed	Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	0.00686777855785647
UC_non-inflamed	Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	0.0177827941003892
UC_non-inflamed	Superpathway of Inositol Phosphate Compounds	0.0151356124843621
UC_non-inflamed	Superpathway of Melatonin Degradation	4.78630091116372e-09
UC_non-inflamed	Synaptic Long Term Depression	0.00206250383504802
UC_non-inflamed	Synaptic Long Term Potentiation	0.000537031796370213
UC_non-inflamed	Synaptogenesis Signaling Pathway	0.00426579518801595
UC_non-inflamed	Systemic Lupus Erythematosus In B Cell Signaling Pathway	0.00389045144994282
UC_non-inflamed	TR/RXR Activation	0.00891250938133747
UC_non-inflamed	Telomerase Signaling	0.0229086765276777
UC_non-inflamed	Th1 and Th2 Activation Pathway	0.0218776162394956
UC_non-inflamed	Th2 Pathway	0.0323593656929628
UC_non-inflamed	The Visual Cycle	0.000323593656929577
UC_non-inflamed	Thrombin Signaling	0.00141253754462278
UC_non-inflamed	Thrombopoietin Signaling	0.0123026877081238
UC_non-inflamed	Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	7.58577575032948e-06
UC_non-inflamed	Tight Junction Signaling	0.000581714901188635
UC_non-inflamed	Trehalose Degradation II (Trehalase)	0.000691830970918961
UC_non-inflamed	Triacylglycerol Biosynthesis	0.000716768285718095
UC_non-inflamed	Triacylglycerol Degradation	0.0467735141287198
UC_non-inflamed	Tryptophan Degradation III (Eukaryotic)	3.65184465134227e-06
UC_non-inflamed	Tryptophan Degradation X (Mammalian, via Tryptamine)	0.000323593656929577
UC_non-inflamed	Type II Diabetes Mellitus Signaling	0.0269153480392691
UC_non-inflamed	UVA-Induced MAPK Signaling	0.0389045144994281
UC_non-inflamed	UVC-Induced MAPK Signaling	0.0257039578276886
UC_non-inflamed	Valine Degradation I	0.000110186305505522
UC_non-inflamed	Vitamin-C Transport	0.00142259123554767
UC_non-inflamed	White Adipose Tissue Browning Pathway	0.0223872113856834
UC_non-inflamed	Xenobiotic Metabolism AHR Signaling Pathway	0.00125892541179418
UC_non-inflamed	Xenobiotic Metabolism CAR Signaling Pathway	7.61728347065116e-10
UC_non-inflamed	Xenobiotic Metabolism General Signaling Pathway	2.58703931046433e-05
UC_non-inflamed	Xenobiotic Metabolism PXR Signaling Pathway	8.49916803602468e-11
UC_non-inflamed	Xenobiotic Metabolism Signaling	1.60629287648817e-11
UC_non-inflamed	cAMP-mediated signaling	0.0218776162394956
UC_non-inflamed	fMLP Signaling in Neutrophils	0.00042657951880154
UC_non-inflamed	mTOR Signaling	0.00407380277804115
UC_non-inflamed	p38 MAPK Signaling	0.00776247116628692
UC_non-inflamed	p70S6K Signaling	0.0229086765276777
UC_non-inflamed	tRNA Splicing	0.000245470891568456
UC_non-inflamed	α-Adrenergic Signaling	0.0229086765276777
UC_non-inflamed	α-tocopherol Degradation	0.010471285480509
UC_non-inflamed	β-alanine Degradation I	0.00112201845430193
at_risk_T1D_non-inflamed	Tight Junction Signaling	0.000114815362149688
at_risk_T1D_non-inflamed	Necroptosis Signaling Pathway	0.000776247116628692
at_risk_T1D_non-inflamed	Granulocyte Adhesion and Diapedesis	0.00125892541179417
at_risk_T1D_non-inflamed	Role of JAK family kinases in IL-6-type Cytokine Signaling	0.00204173794466953
at_risk_T1D_non-inflamed	Apoptosis Signaling	0.00263026799189538
at_risk_T1D_non-inflamed	p38 MAPK Signaling	0.00398107170553497
at_risk_T1D_non-inflamed	Interferon Signaling	0.00426579518801593
at_risk_T1D_non-inflamed	Oncostatin M Signaling	0.00602559586074358
at_risk_T1D_non-inflamed	MYC Mediated Apoptosis Signaling	0.00812830516164099
at_risk_T1D_non-inflamed	CNTF Signaling	0.01
at_risk_T1D_non-inflamed	Role of CHK Proteins in Cell Cycle Checkpoint Control	0.010471285480509
at_risk_T1D_non-inflamed	Induction of Apoptosis by HIV1	0.0125892541179417
at_risk_T1D_non-inflamed	Eicosanoid Signaling	0.0131825673855641
at_risk_T1D_non-inflamed	Synaptic Long Term Depression	0.0144543977074593
at_risk_T1D_non-inflamed	Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	0.0144543977074593
at_risk_T1D_non-inflamed	PI3K/AKT Signaling	0.0162181009735893
at_risk_T1D_non-inflamed	Antiproliferative Role of Somatostatin Receptor 2	0.0169824365246174
at_risk_T1D_non-inflamed	Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	0.0169824365246174
at_risk_T1D_non-inflamed	mTOR Signaling	0.0177827941003892
at_risk_T1D_non-inflamed	Role of MAPK Signaling in the Pathogenesis of Influenza	0.0194984459975805
at_risk_T1D_non-inflamed	BEX2 Signaling Pathway	0.0194984459975805
at_risk_T1D_non-inflamed	JAK/STAT Signaling	0.0208929613085404
at_risk_T1D_non-inflamed	Cyclins and Cell Cycle Regulation	0.0208929613085404
at_risk_T1D_non-inflamed	Ceramide Signaling	0.0245470891568503
at_risk_T1D_non-inflamed	Death Receptor Signaling	0.0269153480392692
at_risk_T1D_non-inflamed	AMPK Signaling	0.0275422870333817
at_risk_T1D_non-inflamed	ATM Signaling	0.0275422870333817
at_risk_T1D_non-inflamed	p53 Signaling	0.0288403150312661
at_risk_T1D_non-inflamed	Molecular Mechanisms of Cancer	0.0301995172040202
at_risk_T1D_non-inflamed	PD-1, PD-L1 cancer immunotherapy pathway	0.0316227766016838
at_risk_T1D_non-inflamed	Telomerase Signaling	0.0323593656929628
at_risk_T1D_non-inflamed	Colorectal Cancer Metastasis Signaling	0.0338844156139203
at_risk_T1D_non-inflamed	Bile Acid Biosynthesis, Neutral Pathway	0.0346736850452532
at_risk_T1D_non-inflamed	Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	0.0346736850452532
at_risk_T1D_non-inflamed	Androgen Biosynthesis	0.0371535229097173
at_risk_T1D_non-inflamed	Bladder Cancer Signaling	0.0380189396320561
at_risk_T1D_non-inflamed	Methylglyoxal Degradation III	0.0398107170553497
at_risk_T1D_non-inflamed	NGF Signaling	0.0398107170553497
at_risk_T1D_non-inflamed	Pregnenolone Biosynthesis	0.0426579518801593
at_risk_T1D_non-inflamed	Ferroptosis Signaling Pathway	0.0436515832240166
at_risk_T1D_non-inflamed	Pancreatic Adenocarcinoma Signaling	0.0446683592150963
at_risk_T1D_non-inflamed	Granzyme A Signaling	0.0446683592150963
at_risk_T1D_non-inflamed	Histidine Degradation VI	0.0478630092322638
at_risk_T1D_non-inflamed	Role of PKR in Interferon Induction and Antiviral Response	0.0489778819368446
lupus_inflamed	14-3-3-mediated Signaling	1.33226762955019e-15
lupus_inflamed	1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	0.0218776162394956
lupus_inflamed	2-ketoglutarate Dehydrogenase Complex	0.0151356124843621
lupus_inflamed	3-phosphoinositide Biosynthesis	2.22044604925031e-16
lupus_inflamed	3-phosphoinositide Degradation	2.37587727269783e-14
lupus_inflamed	4-1BB Signaling in T Lymphocytes	0.00407380277804115
lupus_inflamed	AMPK Signaling	2.11123674098701e-10
lupus_inflamed	ATM Signaling	2.49388769635317e-08
lupus_inflamed	Actin Cytoskeleton Signaling	1.55431223447522e-15
lupus_inflamed	Actin Nucleation by ARP-WASP Complex	3.12054648787807e-09
lupus_inflamed	Activation of IRF by Cytosolic Pattern Recognition Receptors	3.10596215413739e-10
lupus_inflamed	Acute Myeloid Leukemia Signaling	2.76489942052649e-11
lupus_inflamed	Acute Phase Response Signaling	2.647881913731e-13
lupus_inflamed	Adenosine Nucleotides Degradation II	0.00602559586074358
lupus_inflamed	Adipogenesis pathway	1.19938060916258e-06
lupus_inflamed	Adrenomedullin signaling pathway	5.45005152119415e-11
lupus_inflamed	Agranulocyte Adhesion and Diapedesis	1.67457936406379e-10
lupus_inflamed	Agrin Interactions at Neuromuscular Junction	3.80372128239159e-08
lupus_inflamed	Aldosterone Signaling in Epithelial Cells	1.41819300747414e-09
lupus_inflamed	Allograft Rejection Signaling	2.12512856201386e-08
lupus_inflamed	Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	9.23480851788838e-08
lupus_inflamed	Amyloid Processing	1.03025802333789e-07
lupus_inflamed	Amyotrophic Lateral Sclerosis Signaling	2.87874965809731e-06
lupus_inflamed	Androgen Signaling	1.18932155235285e-08
lupus_inflamed	Angiopoietin Signaling	1.29357267897312e-07
lupus_inflamed	Antigen Presentation Pathway	1.11022302462516e-16
lupus_inflamed	Antioxidant Action of Vitamin C	0.000134534798072017
lupus_inflamed	Antiproliferative Role of Somatostatin Receptor 2	8.6478918359667e-08
lupus_inflamed	Antiproliferative Role of TOB in T Cell Signaling	0.00243122368019044
lupus_inflamed	Apelin Adipocyte Signaling Pathway	0.00794328234724284
lupus_inflamed	Apelin Cardiac Fibroblast Signaling Pathway	0.00317342206114513
lupus_inflamed	Apelin Cardiomyocyte Signaling Pathway	2.07356164017014e-07
lupus_inflamed	Apelin Endothelial Signaling Pathway	7.32380822654477e-12
lupus_inflamed	Apelin Liver Signaling Pathway	0.00128824955169315
lupus_inflamed	Apelin Muscle Signaling Pathway	0.000407499849206072
lupus_inflamed	Apelin Pancreas Signaling Pathway	0.00130956022005191
lupus_inflamed	Apoptosis Signaling	7.85780329692898e-11
lupus_inflamed	April Mediated Signaling	0.000363078054770094
lupus_inflamed	Aryl Hydrocarbon Receptor Signaling	1.96247051844622e-05
lupus_inflamed	Assembly of RNA Polymerase I Complex	0.00496827992740623
lupus_inflamed	Assembly of RNA Polymerase II Complex	0.0173780082874937
lupus_inflamed	Atherosclerosis Signaling	8.31455571059792e-10
lupus_inflamed	Autoimmune Thyroid Disease Signaling	7.75121262730494e-08
lupus_inflamed	Autophagy	0
lupus_inflamed	Axonal Guidance Signaling	3.33066907387547e-16
lupus_inflamed	B Cell Activating Factor Signaling	0.000602559586074358
lupus_inflamed	B Cell Development	3.25625826302911e-09
lupus_inflamed	B Cell Receptor Signaling	1.24762214813723e-05
lupus_inflamed	BAG2 Signaling Pathway	1.94555682675457e-09
lupus_inflamed	BER (Base Excision Repair) Pathway	0.000659379495720258
lupus_inflamed	BEX2 Signaling Pathway	3.42299107947142e-08
lupus_inflamed	BMP signaling pathway	0.000238962074103899
lupus_inflamed	Bladder Cancer Signaling	1.81970085888494e-07
lupus_inflamed	Breast Cancer Regulation by Stathmin1	1.99529281985633e-12
lupus_inflamed	CCR3 Signaling in Eosinophils	6.16332318514878e-10
lupus_inflamed	CCR5 Signaling in Macrophages	0.00269153480392692
lupus_inflamed	CD27 Signaling in Lymphocytes	0.0426579518801593
lupus_inflamed	CD28 Signaling in T Helper Cells	1.85905851601831e-07
lupus_inflamed	CD40 Signaling	7.94782387680826e-08
lupus_inflamed	CDC42 Signaling	2.17968640140453e-05
lupus_inflamed	CDK5 Signaling	1.48003032052202e-09
lupus_inflamed	CDP-diacylglycerol Biosynthesis I	0.00501187233627276
lupus_inflamed	CNTF Signaling	7.48306406839205e-08
