disease	IngenuityCanonicalPathways	pvalue
UC_inflamed	Folate Polyglutamylation	0.00990328252598316
UC_inflamed	Folate Transformations I	0.0159126118907219
UC_inflamed	Formaldehyde Oxidation II (Glutathione-dependent)	0.201875978334668
UC_inflamed	G Beta Gamma Signaling	0.000132148463117931
UC_inflamed	G Protein Signaling Mediated by Tubby	0.00519461690483747
UC_inflamed	G-Protein Coupled Receptor Signaling	0.0144982694081951
UC_inflamed	GABA Receptor Signaling	0.0127608048422557
UC_inflamed	GADD45 Signaling	0.303751081038907
UC_inflamed	GDNF Family Ligand-Receptor Interactions	0.00131064603723019
UC_inflamed	GDP-L-fucose Biosynthesis I (from GDP-D-mannose)	0.201875978334668
UC_inflamed	GDP-L-fucose Biosynthesis II (from L-fucose)	0.104954242865232
UC_inflamed	GDP-glucose Biosynthesis	0.0141894564371858
UC_inflamed	GDP-mannose Biosynthesis	0.880560581524075
UC_inflamed	GM-CSF Signaling	0.000117040599860951
UC_inflamed	GNRH Signaling	8.60655897660934e-07
UC_inflamed	GP6 Signaling Pathway	9.5477358430518e-07
UC_inflamed	GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	0.0410973578174827
UC_inflamed	GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	0.00075791987417595
UC_inflamed	Galactose Degradation I (Leloir Pathway)	0.901214386058377
UC_inflamed	Gap Junction Signaling	4.47553739135742e-05
UC_inflamed	Geranylgeranyldiphosphate Biosynthesis	0.469467158205049
UC_inflamed	Germ Cell-Sertoli Cell Junction Signaling	1.8714159111255e-09
UC_inflamed	Glioblastoma Multiforme Signaling	9.68431007278836e-05
UC_inflamed	Glioma Invasiveness Signaling	1.72979757812053e-05
UC_inflamed	Glioma Signaling	2.20676507159956e-05
UC_inflamed	Glucocorticoid Biosynthesis	0.545430267829473
UC_inflamed	Glucocorticoid Receptor Signaling	1.4432899320127e-15
UC_inflamed	Gluconeogenesis I	0.290095329809263
UC_inflamed	Glucose and Glucose-1-phosphate Degradation	0.0138869667176634
UC_inflamed	Glutamate Biosynthesis II	0.562690247684103
UC_inflamed	Glutamate Degradation II	0.0906251547989531
UC_inflamed	Glutamate Degradation III (via 4-aminobutyrate)	0.0389128046155064
UC_inflamed	Glutamate Degradation X	0.562690247684103
UC_inflamed	Glutamate Dependent Acid Resistance	0.493460517011057
UC_inflamed	Glutamate Receptor Signaling	0.292073420028871
UC_inflamed	Glutamate Removal from Folates	0.310102488198971
UC_inflamed	Glutamine Biosynthesis I	0.184926861897808
UC_inflamed	Glutamine Degradation I	0.614298919575164
UC_inflamed	Glutaryl-CoA Degradation	0.001091921377112
UC_inflamed	Glutathione Biosynthesis	0.779705175029335
UC_inflamed	Glutathione Redox Reactions I	0.0970866634847434
UC_inflamed	Glutathione Redox Reactions II	0.381405471887535
UC_inflamed	Glutathione-mediated Detoxification	0.149360965560067
UC_inflamed	Glycerol Degradation I	0.631384202587872
UC_inflamed	Glycerol-3-phosphate Shuttle	0.457195114289719
UC_inflamed	Glycine Betaine Degradation	0.0984907529330535
UC_inflamed	Glycine Biosynthesis I	0.0422323579056222
UC_inflamed	Glycine Cleavage Complex	0.414541307253996
UC_inflamed	Glycine Degradation (Creatine Biosynthesis)	0.493460517011057
UC_inflamed	Glycoaminoglycan-protein Linkage Region Biosynthesis	0.453132033238006
UC_inflamed	Glycogen Biosynthesis II (from UDP-D-Glucose)	0.920853984928706
UC_inflamed	Glycogen Degradation II	0.172886496519165
UC_inflamed	Glycogen Degradation III	0.299684766091601
UC_inflamed	Glycolysis I	0.328594531918535
UC_inflamed	Graft-versus-Host Disease Signaling	1
UC_inflamed	Granulocyte Adhesion and Diapedesis	2.86911050473293e-10
UC_inflamed	Granzyme A Signaling	0.666449574547011
UC_inflamed	Granzyme B Signaling	0.124937859901525
UC_inflamed	Growth Hormone Signaling	0.000952243534447339
UC_inflamed	Guanine and Guanosine Salvage I	0.79669005307658
UC_inflamed	Guanosine Nucleotides Degradation III	1
UC_inflamed	Gustation Pathway	0.943384079012617
UC_inflamed	Gα12/13 Signaling	0.0877549816297103
UC_inflamed	Gαi Signaling	0.0112857014168257
UC_inflamed	Gαq Signaling	0.0964684554403958
UC_inflamed	Gαs Signaling	0.0201926484096753
UC_inflamed	HER-2 Signaling in Breast Cancer	3.2815494099836e-08
UC_inflamed	HGF Signaling	2.94766621752318e-05
UC_inflamed	HIF1α Signaling	1.63180358114801e-10
UC_inflamed	HIPPO signaling	0.000448061853798531
UC_inflamed	HMGB1 Signaling	0.00015066771617811
UC_inflamed	HOTAIR Regulatory Pathway	0.000972674502569215
UC_inflamed	Hematopoiesis from Multipotent Stem Cells	0.897083632849294
UC_inflamed	Hematopoiesis from Pluripotent Stem Cells	1
UC_inflamed	Heme Biosynthesis II	0.0476328422810722
UC_inflamed	Heme Biosynthesis from Uroporphyrinogen-III I	0.373569222670523
UC_inflamed	Heme Degradation	0.265315244334036
UC_inflamed	Heparan Sulfate Biosynthesis	0.240535061901609
UC_inflamed	Heparan Sulfate Biosynthesis (Late Stages)	0.379779935996516
UC_inflamed	Hepatic Cholestasis	2.72410906441145e-05
UC_inflamed	Hepatic Fibrosis / Hepatic Stellate Cell Activation	2.44458897569189e-11
UC_inflamed	Hepatic Fibrosis Signaling Pathway	3.33066907387547e-15
UC_inflamed	Hereditary Breast Cancer Signaling	1.03737763723633e-06
UC_inflamed	Histamine Biosynthesis	0.325087297385434
UC_inflamed	Histamine Degradation	0.296863132155418
UC_inflamed	Histidine Degradation III	1
UC_inflamed	Histidine Degradation VI	0.978354234086097
UC_inflamed	Human Embryonic Stem Cell Pluripotency	0.00017483577340871
UC_inflamed	Huntington's Disease Signaling	8.02867772264904e-11
UC_inflamed	Hypoxia Signaling in the Cardiovascular System	0.000181183318492706
UC_inflamed	Hypusine Biosynthesis	0.646176940547457
UC_inflamed	ICOS-ICOSL Signaling in T Helper Cells	1
UC_inflamed	IGF-1 Signaling	0.000102612836818561
UC_inflamed	IL-1 Signaling	0.000624174883262052
UC_inflamed	IL-10 Signaling	0.00834256048533322
UC_inflamed	IL-12 Signaling and Production in Macrophages	1.19929818415132e-05
UC_inflamed	IL-15 Production	0.0162863531224857
UC_inflamed	IL-15 Signaling	1
UC_inflamed	IL-17 Signaling	0.000383111214116494
UC_inflamed	IL-17A Signaling in Airway Cells	0.000134534798072017
UC_inflamed	IL-17A Signaling in Fibroblasts	0.0141132460194469
UC_inflamed	IL-17A Signaling in Gastric Cells	0.000435109012089652
UC_inflamed	IL-2 Signaling	0.0128531217819436
UC_inflamed	IL-22 Signaling	0.0464406844647418
UC_inflamed	IL-23 Signaling Pathway	0.0332827816676633
UC_inflamed	IL-3 Signaling	0.00609162911920225
UC_inflamed	IL-4 Signaling	0.00170019478279004
UC_inflamed	IL-6 Signaling	7.05182056381926e-06
UC_inflamed	IL-7 Signaling Pathway	0.000285342396640464
UC_inflamed	IL-8 Signaling	1.10395751962145e-06
UC_inflamed	IL-9 Signaling	0.0305262609627532
UC_inflamed	ILK Signaling	1.55895234277281e-07
UC_inflamed	Induction of Apoptosis by HIV1	0.017273241135968
UC_inflamed	Inflammasome pathway	0.00470718188860786
UC_inflamed	Inhibition of ARE-Mediated mRNA Degradation Pathway	1.08914424146178e-07
UC_inflamed	Inhibition of Angiogenesis by TSP1	1.72979757812053e-05
UC_inflamed	Inhibition of Matrix Metalloproteases	0.000526896420709022
UC_inflamed	Inosine-5'-phosphate Biosynthesis II	0.0572297543902979
UC_inflamed	Inositol Pyrophosphates Biosynthesis	0.597185451447923
UC_inflamed	Insulin Receptor Signaling	4.09500778031369e-06
UC_inflamed	Insulin Secretion Signaling Pathway	8.20232770593066e-13
UC_inflamed	Integrin Signaling	3.2524315805027e-06
UC_inflamed	Interferon Signaling	5.29318708042403e-06
UC_inflamed	Intrinsic Prothrombin Activation Pathway	0.218921694324427
UC_inflamed	Iron homeostasis signaling pathway	0.000359105397797266
UC_inflamed	Isoleucine Degradation I	9.78007934104852e-06
UC_inflamed	JAK/STAT Signaling	0.00315954932401541
UC_inflamed	Ketogenesis	0.0144982694081951
UC_inflamed	Ketolysis	0.035533311125289
UC_inflamed	Kinetochore Metaphase Signaling Pathway	0.000327453384869392
UC_inflamed	L-DOPA Degradation	0.201875978334668
UC_inflamed	L-carnitine Biosynthesis	0.264580076721987
UC_inflamed	L-cysteine Degradation I	0.247416963677234
UC_inflamed	L-cysteine Degradation II	0.310102488198971
UC_inflamed	L-cysteine Degradation III	0.227562415529586
UC_inflamed	L-dopachrome Biosynthesis	0.201875978334668
UC_inflamed	L-glutamine Biosynthesis II (tRNA-dependent)	0.562690247684103
UC_inflamed	L-serine Degradation	0.0906251547989531
UC_inflamed	LPS-stimulated MAPK Signaling	0.0182847429363511
UC_inflamed	LPS/IL-1 Mediated Inhibition of RXR Function	1.69167304941986e-07
UC_inflamed	LXR/RXR Activation	2.50653497957387e-10
UC_inflamed	Lactose Degradation III	0.37667404165489
UC_inflamed	Lanosterol Biosynthesis	0.325087297385434
UC_inflamed	Leptin Signaling in Obesity	0.000475116529515374
UC_inflamed	Leucine Degradation I	0.00564667206613378
UC_inflamed	Leukocyte Extravasation Signaling	1.60871316268185e-13
UC_inflamed	Leukotriene Biosynthesis	0.732303839735718
UC_inflamed	Lipid Antigen Presentation by CD1	1
UC_inflamed	Lipoate Biosynthesis and Incorporation II	0.614298919575164
UC_inflamed	Lymphotoxin β Receptor Signaling	0.0222114471053383
UC_inflamed	Lysine Degradation II	0.693865143206346
UC_inflamed	Lysine Degradation V	0.860062524971153
UC_inflamed	MIF Regulation of Innate Immunity	0.0473921446160833
UC_inflamed	MIF-mediated Glucocorticoid Regulation	0.031167404649132
UC_inflamed	MSP-RON Signaling In Cancer Cells Pathway	1.24918304872379e-05
UC_inflamed	MSP-RON Signaling In Macrophages Pathway	2.39070662155783e-08
UC_inflamed	MSP-RON Signaling Pathway	0.000208103635198964
UC_inflamed	MYC Mediated Apoptosis Signaling	0.00711192605238131
UC_inflamed	Macropinocytosis Signaling	0.00189892934298896
UC_inflamed	Maturity Onset Diabetes of Young (MODY) Signaling	9.01585600621146e-08
UC_inflamed	Mechanisms of Viral Exit from Host Cells	0.0907708782825571
UC_inflamed	Melanocyte Development and Pigmentation Signaling	4.9772044162788e-06
UC_inflamed	Melanoma Signaling	0.00126614376007472
UC_inflamed	Melatonin Degradation I	0.0679494882391722
UC_inflamed	Melatonin Degradation II	0.222728024102742
UC_inflamed	Melatonin Signaling	0.00523333223862532
UC_inflamed	Methionine Degradation I (to Homocysteine)	0.167538699401292
UC_inflamed	Methionine Salvage II (Mammalian)	0.79669005307658
UC_inflamed	Methylglyoxal Degradation I	0.779705175029335
UC_inflamed	Methylglyoxal Degradation III	0.526066338850279
UC_inflamed	Methylglyoxal Degradation VI	0.325087297385434
UC_inflamed	Methylmalonyl Pathway	0.247416963677234
UC_inflamed	Methylthiopropionate Biosynthesis	0.205737417509802
UC_inflamed	Mevalonate Pathway I	0.0602215869951189
UC_inflamed	Mineralocorticoid Biosynthesis	0.618054661317128
UC_inflamed	Mismatch Repair in Eukaryotes	0.091062963987394
UC_inflamed	Mitochondrial Dysfunction	0
UC_inflamed	Mitochondrial L-carnitine Shuttle Pathway	0.690128760201761
UC_inflamed	Mitotic Roles of Polo-Like Kinase	0.00739180097854197
UC_inflamed	Molecular Mechanisms of Cancer	3.38399530619427e-10
UC_inflamed	Molybdenum Cofactor Biosynthesis	0.55125164434878
UC_inflamed	Mouse Embryonic Stem Cell Pluripotency	7.2323729138235e-05
UC_inflamed	Myo-inositol Biosynthesis	0.0866302595555252
UC_inflamed	N-acetylglucosamine Degradation I	0.779705175029335
UC_inflamed	N-acetylglucosamine Degradation II	0.803884163564634
UC_inflamed	NAD Biosynthesis III	0.0525168464685823
UC_inflamed	NAD Biosynthesis from 2-amino-3-carboxymuconate Semialdehyde	0.443014403090113
UC_inflamed	NAD Phosphorylation and Dephosphorylation	0.500755265151428
UC_inflamed	NAD Salvage Pathway II	0.754972936420004
UC_inflamed	NAD Salvage Pathway III	0.174961949169653
UC_inflamed	NAD Signaling Pathway	0.00012980394089146
UC_inflamed	NAD biosynthesis II (from tryptophan)	0.00330539221351633
UC_inflamed	NADH Repair	0.200104899944517
UC_inflamed	NER (Nucleotide Excision Repair, Enhanced Pathway)	0.0991206637291868
UC_inflamed	NF-κB Activation by Viruses	0.0720884681536149
UC_inflamed	NF-κB Signaling	1
UC_inflamed	NGF Signaling	9.31292143513396e-07
UC_inflamed	NRF2-mediated Oxidative Stress Response	9.74790317354035e-07
UC_inflamed	NUR77 Signaling in T Lymphocytes	1
UC_inflamed	Natural Killer Cell Signaling	1.13583491945235e-07
UC_inflamed	Necroptosis Signaling Pathway	0.00285397266898602
UC_inflamed	Netrin Signaling	0.00831208564697705
UC_inflamed	Neuregulin Signaling	2.42234238923e-06
UC_inflamed	Neuroinflammation Signaling Pathway	1.93520361957411e-08
UC_inflamed	Neuropathic Pain Signaling In Dorsal Horn Neurons	0.0124651594348456
UC_inflamed	Neuroprotective Role of THOP1 in Alzheimer's Disease	0.0507822337792765
UC_inflamed	Neurotrophin/TRK Signaling	0.00551229576055745
UC_inflamed	Nicotine Degradation II	0.0328831783899981
UC_inflamed	Nicotine Degradation III	0.0418033270838191
UC_inflamed	Nitric Oxide Signaling in the Cardiovascular System	0.00183493773374044
UC_inflamed	Non-Small Cell Lung Cancer Signaling	2.90414733572497e-06
UC_inflamed	Noradrenaline and Adrenaline Degradation	0.00122547564503783
UC_inflamed	Notch Signaling	0.00355649341963027
UC_inflamed	Nucleotide Excision Repair Pathway	0.653374394418174
UC_inflamed	OX40 Signaling Pathway	1
UC_inflamed	Oleate Biosynthesis II (Animals)	0.0183498086608618
UC_inflamed	Oncostatin M Signaling	2.16247763408228e-05
UC_inflamed	Opioid Signaling Pathway	1.41151702386377e-05
UC_inflamed	Osteoarthritis Pathway	4.51629980080526e-07
UC_inflamed	Ovarian Cancer Signaling	6.17309060251259e-05
UC_inflamed	Oxidative Ethanol Degradation III	0.23215185307172
UC_inflamed	Oxidative Phosphorylation	0
UC_inflamed	Oxidized GTP and dGTP Detoxification	0.0411689356289576
UC_inflamed	P2Y Purigenic Receptor Signaling Pathway	5.22533997199259e-05
UC_inflamed	PAK Signaling	0.00445129675892941
UC_inflamed	PCP (Planar Cell Polarity) Pathway	0.0601216147960799
UC_inflamed	PD-1, PD-L1 cancer immunotherapy pathway	3.73316497148668e-06
UC_inflamed	PDGF Signaling	0.00546144366439683
UC_inflamed	PEDF Signaling	0.000239907044527032
UC_inflamed	PFKFB4 Signaling Pathway	0.00205685136717582
UC_inflamed	PI3K Signaling in B Lymphocytes	0.00155124638002002
UC_inflamed	PI3K/AKT Signaling	3.73321263518189e-05
UC_inflamed	PKCθ Signaling in T Lymphocytes	1
UC_inflamed	PPAR Signaling	0.00093584109935807
UC_inflamed	PPARα/RXRα Activation	6.57183862884381e-10
UC_inflamed	PRPP Biosynthesis I	0.159423064957283
UC_inflamed	PTEN Signaling	0.000699982841643298
UC_inflamed	PXR/RXR Activation	2.74133356370498e-06
UC_inflamed	Palmitate Biosynthesis I (Animals)	0.104954242865232
UC_inflamed	Pancreatic Adenocarcinoma Signaling	0.00125164146044388
UC_inflamed	Parkinson's Signaling	0.021141765770313
UC_inflamed	Pathogenesis of Multiple Sclerosis	0.000301504576538103
UC_inflamed	Paxillin Signaling	3.33769818228191e-07
UC_inflamed	Pentose Phosphate Pathway	0.121672816632268
UC_inflamed	Pentose Phosphate Pathway (Non-oxidative Branch)	0.726752051430442
UC_inflamed	Pentose Phosphate Pathway (Oxidative Branch)	0.0928334718373388
UC_inflamed	Phagosome Formation	0.0155471021363645
UC_inflamed	Phagosome Maturation	3.36825011992836e-06
UC_inflamed	Phenylalanine Degradation I (Aerobic)	0.12716019316531
UC_inflamed	Phenylalanine Degradation IV (Mammalian, via Side Chain)	0.0115962549870402
UC_inflamed	Phenylethylamine Degradation I	0.9785730470251
UC_inflamed	Phosphatidylcholine Biosynthesis I	0.885498389260768
UC_inflamed	Phosphatidylethanolamine Biosynthesis II	1
UC_inflamed	Phosphatidylglycerol Biosynthesis II (Non-plastidic)	0.000919716084374023
UC_inflamed	Phospholipase C Signaling	1
UC_inflamed	Phospholipases	0.0624603298661077
UC_inflamed	Phototransduction Pathway	0.380260591774553
UC_inflamed	Polyamine Regulation in Colon Cancer	0.000993535518526212
UC_inflamed	Pregnenolone Biosynthesis	0.495654481474014
UC_inflamed	Primary Immunodeficiency Signaling	0.0250719690115794
UC_inflamed	Production of Nitric Oxide and Reactive Oxygen Species in Macrophages	1.64663749302463e-09
UC_inflamed	Prolactin Signaling	0.000425845225352495
UC_inflamed	Proline Biosynthesis I	0.0355944314061827
UC_inflamed	Proline Biosynthesis II (from Arginine)	0.174961949169653
UC_inflamed	Proline Degradation	0.400789118964151
UC_inflamed	Prostanoid Biosynthesis	0.121672816632268
UC_inflamed	Prostate Cancer Signaling	1.91465501414578e-05
UC_inflamed	Protein Citrullination	0.794186505508615
UC_inflamed	Protein Kinase A Signaling	2.29148264252466e-07
UC_inflamed	Protein Ubiquitination Pathway	4.10782519111308e-15
UC_inflamed	Purine Nucleotides De Novo Biosynthesis II	0.065745843707207
UC_inflamed	Purine Nucleotides Degradation II (Aerobic)	0.770110896180288
UC_inflamed	Purine Ribonucleosides Degradation to Ribose-1-phosphate	0.658975676511035
UC_inflamed	Putrescine Biosynthesis III	0.201875978334668
UC_inflamed	Putrescine Degradation III	0.0696467090556343
UC_inflamed	Pyridoxal 5'-phosphate Salvage Pathway	0.00275867388104345
UC_inflamed	Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	0.678289962407914
UC_inflamed	Pyrimidine Ribonucleotides De Novo Biosynthesis	0.8461525887329
UC_inflamed	Pyrimidine Ribonucleotides Interconversion	0.885008153085484
UC_inflamed	Pyruvate Fermentation to Lactate	0.901214386058377
UC_inflamed	RAC Signaling	0.000456907175318988
UC_inflamed	RAN Signaling	0.113750870119097
UC_inflamed	RANK Signaling in Osteoclasts	0.0215560019600248
UC_inflamed	RAR Activation	0.000157705593016089
UC_inflamed	RHOA Signaling	0.0157992786209324
UC_inflamed	RHOGDI Signaling	2.92392536888064e-05
UC_inflamed	Rapoport-Luebering Glycolytic Shunt	0.52239618899912
UC_inflamed	Reelin Signaling in Neurons	3.65866334643972e-05
UC_inflamed	Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway	1.29847741762168e-05
UC_inflamed	Regulation Of The Epithelial Mesenchymal Transition In Development Pathway	0.00463758046674234
UC_inflamed	Regulation of Actin-based Motility by Rho	0.017930808632324
UC_inflamed	Regulation of Cellular Mechanics by Calpain Protease	0.00965415061548103
UC_inflamed	Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	1
UC_inflamed	Regulation of eIF4 and p70S6K Signaling	6.09532781026267e-07
UC_inflamed	Regulation of the Epithelial-Mesenchymal Transition Pathway	3.56066994611215e-06
UC_inflamed	Relaxin Signaling	0.00266145093710191
UC_inflamed	Remodeling of Epithelial Adherens Junctions	0.000333948988170629
UC_inflamed	Renal Cell Carcinoma Signaling	3.2087653888957e-05
UC_inflamed	Renin-Angiotensin Signaling	1.58182553470221e-05
UC_inflamed	Retinoate Biosynthesis I	0.472766971101278
UC_inflamed	Retinoate Biosynthesis II	0.0161207315801604
UC_inflamed	Retinoic acid Mediated Apoptosis Signaling	0.628552662115843
UC_inflamed	Retinol Biosynthesis	0.57954869560909
UC_inflamed	Role of BRCA1 in DNA Damage Response	0.000285904630002998
UC_inflamed	Role of CHK Proteins in Cell Cycle Checkpoint Control	0.217664921828886
UC_inflamed	Role of Cytokines in Mediating Communication between Immune Cells	0.927281525062106
UC_inflamed	Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	0.0492669307264515
UC_inflamed	Role of IL-17A in Arthritis	5.45056834913016e-05
UC_inflamed	Role of IL-17A in Psoriasis	0.00132836341357434
UC_inflamed	Role of IL-17F in Allergic Inflammatory Airway Diseases	2.37288536242275e-06
UC_inflamed	Role of JAK family kinases in IL-6-type Cytokine Signaling	7.05182056381926e-06
UC_inflamed	Role of JAK1 and JAK3 in γc Cytokine Signaling	0.0102141475779018
UC_inflamed	Role of JAK1, JAK2 and TYK2 in Interferon Signaling	0.046914158051738
UC_inflamed	Role of JAK2 in Hormone-like Cytokine Signaling	0.0376034397045936
UC_inflamed	Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	1
UC_inflamed	Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	0.00315361071756126
UC_inflamed	Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	0.0340371032646598
UC_inflamed	Role of MAPK Signaling in the Pathogenesis of Influenza	0.0017495485679988
UC_inflamed	Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	4.00961366331387e-08
UC_inflamed	Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	0.000618134665049119
UC_inflamed	Role of NFAT in Cardiac Hypertrophy	5.22526889978892e-07
UC_inflamed	Role of NFAT in Regulation of the Immune Response	1
UC_inflamed	Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	0.000398422197586124
UC_inflamed	Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	0.00676713558096964
UC_inflamed	Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	1
UC_inflamed	Role of PKR in Interferon Induction and Antiviral Response	0.00459458882575337
UC_inflamed	Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	0.038383991237765
UC_inflamed	Role of RIG1-like Receptors in Antiviral Innate Immunity	1
UC_inflamed	Role of Tissue Factor in Cancer	3.2815494099836e-08
UC_inflamed	Role of WNT/GSK-3β Signaling in the Pathogenesis of Influenza	0.233145083416687
UC_inflamed	Role of p14/p19ARF in Tumor Suppression	0.204231203463321
UC_inflamed	S-methyl-5'-thioadenosine Degradation II	0.457195114289719
UC_inflamed	SAPK/JNK Signaling	1
UC_inflamed	SPINK1 General Cancer Pathway	0.0162863531224857
UC_inflamed	SPINK1 Pancreatic Cancer Pathway	0.373569222670523
UC_inflamed	STAT3 Pathway	2.63062003624803e-06
UC_inflamed	Salvage Pathways of Pyrimidine Deoxyribonucleotides	0.369310728604494
UC_inflamed	Salvage Pathways of Pyrimidine Ribonucleotides	0.0116804495628887
UC_inflamed	Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	0.194331819011687
UC_inflamed	Semaphorin Neuronal Repulsive Signaling Pathway	4.79667782149473e-06
UC_inflamed	Semaphorin Signaling in Neurons	0.00851211289289189
UC_inflamed	Senescence Pathway	4.31663490507717e-08
UC_inflamed	Serine Biosynthesis	0.561254292319873
UC_inflamed	Serotonin Degradation	0.00388386853423861
UC_inflamed	Serotonin Receptor Signaling	0.174961949169653
UC_inflamed	Serotonin and Melatonin Biosynthesis	0.901214386058377
UC_inflamed	Sertoli Cell-Sertoli Cell Junction Signaling	2.40128028572428e-10
UC_inflamed	Signaling by Rho Family GTPases	1.77715266824752e-06
UC_inflamed	Sirtuin Signaling Pathway	2.22044604925031e-16
UC_inflamed	Small Cell Lung Cancer Signaling	0.00473354337773801
UC_inflamed	Sonic Hedgehog Signaling	0.116460426741907
UC_inflamed	Sorbitol Degradation I	0.325087297385434
UC_inflamed	Sperm Motility	0.000155221578284959
UC_inflamed	Spermidine Biosynthesis I	0.544502652842421
UC_inflamed	Spermine and Spermidine Degradation I	0.49961944015389
UC_inflamed	Sphingomyelin Metabolism	0.268272087338202
UC_inflamed	Sphingosine and Sphingosine-1-phosphate Metabolism	0.557395248340008
UC_inflamed	Sphingosine-1-phosphate Signaling	0.00119294822071481
UC_inflamed	Spliceosomal Cycle	0.0340957918718412
UC_inflamed	Stearate Biosynthesis I (Animals)	0.025514544997824
UC_inflamed	Sucrose Degradation V (Mammalian)	0.0520780885289772
UC_inflamed	Sulfate Activation for Sulfonation	0.104954242865232
UC_inflamed	Sulfite Oxidation IV	0.226588704011112
UC_inflamed	Sumoylation Pathway	0.000108073721029389
UC_inflamed	Superoxide Radicals Degradation	0.0722066837792311
UC_inflamed	Superpathway of Cholesterol Biosynthesis	0.667695670286099
UC_inflamed	Superpathway of Citrulline Metabolism	0.0421605669003438
UC_inflamed	Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	0.00614816552181974
UC_inflamed	Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	0.0625638991143328
UC_inflamed	Superpathway of Inositol Phosphate Compounds	5.92034429702792e-07
UC_inflamed	Superpathway of Melatonin Degradation	0.0516427495504738
UC_inflamed	Superpathway of Methionine Degradation	0.0109632805734188
UC_inflamed	Superpathway of Serine and Glycine Biosynthesis I	0.21955232636066
UC_inflamed	Synaptic Long Term Depression	0.00445129675892941
UC_inflamed	Synaptic Long Term Potentiation	1.81990160947887e-05
UC_inflamed	Synaptogenesis Signaling Pathway	5.87127286344469e-07
UC_inflamed	Systemic Lupus Erythematosus In B Cell Signaling Pathway	1
UC_inflamed	Systemic Lupus Erythematosus In T Cell Signaling Pathway	1
UC_inflamed	Systemic Lupus Erythematosus Signaling	1
UC_inflamed	T Cell Exhaustion Signaling Pathway	1
UC_inflamed	T Cell Receptor Signaling	1
UC_inflamed	T Helper Cell Differentiation	1
UC_inflamed	TCA Cycle II (Eukaryotic)	3.29963472867068e-06
UC_inflamed	TEC Kinase Signaling	1
UC_inflamed	TGF-β Signaling	0.000150070587740414
UC_inflamed	TNFR1 Signaling	0.69759983276406
UC_inflamed	TNFR2 Signaling	0.201570479533187
UC_inflamed	TR/RXR Activation	0.00118153768022466
UC_inflamed	TREM1 Signaling	5.67899863135324e-07
UC_inflamed	TWEAK Signaling	0.216726264686172
UC_inflamed	Telomerase Signaling	1.63412229889914e-05
UC_inflamed	Telomere Extension by Telomerase	0.659598288692288
UC_inflamed	Tetrahydrobiopterin Biosynthesis I	0.369310728604494
UC_inflamed	Tetrahydrobiopterin Biosynthesis II	0.369310728604494
UC_inflamed	Tetrahydrofolate Salvage from 5,10-methenyltetrahydrofolate	0.119600804559824
UC_inflamed	Tetrapyrrole Biosynthesis II	0.0866302595555252
UC_inflamed	Th1 Pathway	3.58271245815001e-06
UC_inflamed	Th1 and Th2 Activation Pathway	2.27696044852177e-06
UC_inflamed	Th17 Activation Pathway	1
UC_inflamed	Th2 Pathway	6.17188604334906e-07
UC_inflamed	The Visual Cycle	0.78447133064431
UC_inflamed	Thiamin Salvage III	0.226588704011112
UC_inflamed	Thio-molybdenum Cofactor Biosynthesis	0.325087297385434
UC_inflamed	Thioredoxin Pathway	0.988274722074312
UC_inflamed	Thiosulfate Disproportionation III (Rhodanese)	0.360472955607593
UC_inflamed	Thrombin Signaling	4.62265245204652e-06
UC_inflamed	Thrombopoietin Signaling	0.00224030373604966
UC_inflamed	Thymine Degradation	0.883809256493305
UC_inflamed	Thyroid Cancer Signaling	0.00131568437503471
UC_inflamed	Thyroid Hormone Biosynthesis	0.691830970918937
UC_inflamed	Thyroid Hormone Metabolism I (via Deiodination)	0.68113686600733
UC_inflamed	Thyroid Hormone Metabolism II (via Conjugation and/or Degradation)	0.478295243313268
UC_inflamed	Thyronamine and Iodothyronamine Metabolism	0.68113686600733
UC_inflamed	Tight Junction Signaling	7.89786073207566e-08
UC_inflamed	Toll-like Receptor Signaling	2.79669623680645e-05
UC_inflamed	Trans, trans-farnesyl Diphosphate Biosynthesis	1
UC_inflamed	Transcriptional Regulatory Network in Embryonic Stem Cells	0.940091896419637
UC_inflamed	Trehalose Degradation II (Trehalase)	0.252328037590206
UC_inflamed	Triacylglycerol Biosynthesis	0.0621505735742069
