key	IngenuityCanonicalPathways	GroupCount	AllMolecules	pathsize	M_activated_ratio	M_inhibited_ratio	M_noZ_ratio	M_notSig_ratio	J_activated_ratio	J_inhibited_ratio	J_noZ_ratio	J_notSig_ratio	M_GlobalActivated	M_GlobalInhibited	M_GlobalNoDirection	M_GlobalNotSignificant	J_GlobalActivated	J_GlobalInhibited	J_GlobalNoDirection	J_GlobalNotSignificant	activeTissue	inactiveTissue	clustersGlobal	subclusters
X545	Superpathway of Cholesterol Biosynthesis	2	ACAA2,ACAT1,DHCR7,EBP,GGPS1,HADHA,HMGCR,HMGCS1,HMGCS2,HSD17B7,IDI1,LBR,LSS,MVD,MVK,NSDHL,SC5D,SQLE,TM7SF2	19	0	0	0	0.5	0	0.0434782608695652	0	0.456521739130435	0	0	0	0.5	0	0.5	0	0	inhibited	not_sig	2	2.12
X546	Superpathway of Citrulline Metabolism	5	ALDH18A1,ARG2,ASL,ASS1,CPS1,GLS,LOC102724788/PRODH,NOS1,NOS2,NOS3,OAT,OTC,PRODH2	13	0	0.0555555555555556	0	0.444444444444444	0.0217391304347826	0.0434782608695652	0.0217391304347826	0.41304347826087	0	0.5	0	0	0	0.5	0	0	inhibited	inhibited	2	2.2
X547	Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	11	BPNT1,BPNT2,IMPA1,IMPA2,INPP1,INPP5A,INPP5B,INPP5D,INPP5E,INPP5J,INPP5K,INPPL1,IPMK,ITPKA,ITPKB,ITPKC,MINPP1,OCRL,PTEN,SEC16A,SYNJ1,SYNJ2	22	0	0.0555555555555556	0.0555555555555556	0.388888888888889	0.0434782608695652	0.108695652173913	0.0434782608695652	0.304347826086957	0	0.5	0	0	0	0.5	0	0	inhibited	inhibited	2	2.1
X548	Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	3	ACAA2,ACAT1,ACAT2,COX10,FNTB,GGPS1,HADHA,HADHB,HMGCR,HMGCS1,HMGCS2,MVD,MVK,PMVK	14	0	0	0.0555555555555556	0.444444444444444	0	0.0434782608695652	0	0.456521739130435	0	0	0.5	0	0	0.5	0	0	inhibited	no_direction	2	2.12
X549	Superpathway of Inositol Phosphate Compounds	18	ACP1,ACP5,ACP6,ALPL,ATP1A1,ATP1A2,CA3,CDC25A,CDC25B,CDC25C,CDIPT,CILP,DOT1L,DUSP1,DUSP10,DUSP11,DUSP12,DUSP13,DUSP14,DUSP15,DUSP16,DUSP2,DUSP23,DUSP28,DUSP4,DUSP5,DUSP6,DUSP8,DUSP9,ENTPD6,EPHX2,EYA4,FIG4,G6PC1,G6PC2,G6PC3,HACD2,IGBP1,ILKAP,INPP5A,INPP5B,INPP5D,INPP5E,INPP5F,INPP5J,INPP5K,INPPL1,IP6K1,IP6K2,IP6K3,IPMK,IPPK,ITPK1,ITPKA,ITPKB,ITPKC,MDP1,MINPP1,MTMR2,MTMR4,MTMR6,MTMR7,MTMR8,MTMR9,NOCT,NT5C,NUDT1,NUDT11,NUDT12,NUDT14,NUDT15,NUDT16,NUDT2,NUDT3,NUDT4,NUDT5,NUDT9,OCRL,PALD1,PAWR,PDCD1,PDXP,PGAM4,PGAM5,PI4K2A,PI4KA,PI4KB,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R4,PIK3R5,PIK3R6,PIKFYVE,PIP4K2A,PIP4K2B,PIP4K2C,PIP4P1,PIP4P2,PIP5K1A,PIP5K1B,PIP5K1C,PIP5KL1,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PLCH1,PLCH2,PLPP6,PLPP7,PLPPR4,PPFIA1,PPFIA2,PPFIA3,PPFIA4,PPFIBP2,PPIP5K1,PPIP5K2,PPM1H,PPM1J,PPM1K,PPM1L,PPP1CA,PPP1CB,PPP1CC,PPP1R10,PPP1R11,PPP1R12A,PPP1R12B,PPP1R12C,PPP1R13B,PPP1R14A,PPP1R14B,PPP1R14C,PPP1R14D,PPP1R16B,PPP1R1A,PPP1R1B,PPP1R1C,PPP1R3C,PPP1R3D,PPP1R7,PPP1R8,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R3A,PPP2R3B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PPP4C,PPP4R1,PPP5C,PPTC7,PRUNE1,PTEN,PTPA,PTPN1,PTPN11,PTPN12,PTPN13,PTPN2,PTPN20,PTPN22,PTPN23,PTPN6,PTPN7,PTPRC,PTPRF,PTPRH,PTPRJ,PTPRM,PTPRN,PTPRO,PXYLP1,RASA1,RNGTT,SACM1L,SEC16A,SET,SIRPA,SOCS3,SSH1,SSH2,SSH3,STYX,STYXL1,SYNJ1,SYNJ2,THTPA,TNS3,TPTE,TPTE2,UBLCP1,WBP11	222	0.0555555555555556	0.0555555555555556	0.0555555555555556	0.333333333333333	0.173913043478261	0.130434782608696	0.0217391304347826	0.173913043478261	0	0	0.5	0	0.5	0	0	0	activated	no_direction	2	2.3
X55	Assembly of RNA Polymerase I Complex	3	POLR1A,POLR1C,POLR1D,POLR1E,POLR2F,TAF1A,TAF1B,TAF1C,TBP,UBTF	10	0	0	0	0.5	0.0434782608695652	0.0217391304347826	0	0.434782608695652	0	0	0	0.5	0.5	0	0	0	activated	not_sig	2	2.2
X550	Superpathway of Melatonin Degradation	3	CSGALNACT1,CYP19A1,CYP1B1,CYP2B6,CYP2C18,CYP2C19,CYP2C9,CYP2D6,CYP2J2,CYP2S1,CYP3A4,CYP3A5,CYP4F8,CYP4X1,EXT2,IL4I1,LARGE1,LARGE2,MAOA,POR,SMOX,SULT1A1,SULT1A2,SULT1A3/SULT1A4,SULT1B1,UGT1A1,UGT1A3,UGT1A6,UGT1A9 (includes others),UGT2A1,UGT2A3,UGT2B10,UGT2B28,UGT2B4,UGT2B7	35	0	0.0555555555555556	0	0.444444444444444	0	0.0434782608695652	0	0.456521739130435	0	0.5	0	0	0	0.5	0	0	inhibited	inhibited	2	2.4
X551	Superpathway of Methionine Degradation	5	AHCY,AHCYL1,AHCYL2,ALKBH8,BHMT,BHMT2,CBS/CBSL,CDO1,CTH,DLD,EEF1AKMT1,EEF1AKMT3,EHMT1,FTSJ1,GOT1,GOT2,MAT2A,MAT2B,MCEE,MGMT,MMUT,MRM2,MTR,PCCA,PCCB,PRMT1,PRMT3,PRMT5,SUOX,SUV39H2	30	0	0	0	0.5	0	0.108695652173913	0	0.391304347826087	0	0	0	0.5	0	0.5	0	0	inhibited	not_sig	2	2.2
X552	Superpathway of Serine and Glycine Biosynthesis I	1	PHGDH,PSAT1,PSPH,SHMT1,SHMT2	5	0	0	0	0.5	0.0217391304347826	0	0	0.478260869565217	0	0	0	0.5	0.5	0	0	0	activated	not_sig	2	2.13
X553	Synaptic Long Term Depression	11	ABHD3,CACNA1B,CACNA1C,CACNA1D,CACNA1F,CACNA1G,CACNA1H,CACNA1I,CACNA1S,CACNA2D1,CACNA2D2,CACNA2D3,CACNA2D4,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,CACNG2,CACNG4,CACNG6,CACNG7,CACNG8,CATSPER1,CATSPER2,CATSPER3,CRH,CRHR1,CTH,GAD1,GAST,GNA11,GNA12,GNA13,GNA14,GNA15,GNAI1,GNAI2,GNAI3,GNAL,GNAO1,GNAQ,GNAS,GNAT1,GNAZ,GRIA2,GRIA4,GRID2,GRM1,GRM2,GRM3,GRM5,GRM6,GRM8,GUCY1A1,GUCY1A2,GUCY1B1,GUCY2C,GUCY2F,HRAS,IGF1,IGF1R,ITPR1,ITPR2,ITPR3,KRAS,LCAT,LYN,MAP2K1,MAP2K2,MAPK1,MAPK3,MRAS,NOS1,NOS2,NOS3,NOTUM,NPR1,NPR2,NPR3,NRAS,NT5C,PDIA3,PLA2G10,PLA2G12A,PLA2G12B,PLA2G1B,PLA2G2A,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4C,PLA2G4E,PLA2G4F,PLA2G5,PLA2G6,PLA2G7,PLA2R1,PLAAT1,PLAAT2,PLAAT3,PLAAT4,PLAAT5,PLB1,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PLCH1,PLCH2,PLCL1,PLCL2,PNPLA3,PNPLA8,PPM1J,PPM1L,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R3A,PPP2R3B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PRDX6,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKCQ,PRKCZ,PRKD1,PRKD3,PRKG1,PRKG2,PTPA,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASD1,RRAS,RRAS2,RYR1,RYR2,RYR3,SLC39A7,SMARCC2,SOX15	168	0	0.111111111111111	0.0555555555555556	0.333333333333333	0.0869565217391304	0.0869565217391304	0	0.326086956521739	0	0.5	0	0	0	0	0.5	0	no_direction	inhibited	1	1.1
X554	Synaptic Long Term Potentiation	13	ADCY1,ADCY8,ATF2,ATF4,CACNA1C,CALM1 (includes others),CALML5,CAMK2B,CAMK2D,CAMK2G,CAMK4,CHP1,CREB1,CREB3,CREB3L3,CREB5,CREBBP,EP300,GNA11,GNA14,GNA15,GNAQ,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2A,GRIN2C,GRIN2D,GRIN3A,GRINA,GRM1,GRM2,GRM3,GRM5,GRM6,GRM8,HRAS,ITPR1,ITPR2,ITPR3,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,MRAS,NOTUM,NRAS,PDIA3,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PLCH1,PLCH2,PLCL1,PLCL2,PPP1CA,PPP1CB,PPP1CC,PPP1R10,PPP1R11,PPP1R12A,PPP1R14A,PPP1R14B,PPP1R14C,PPP1R14D,PPP1R1A,PPP1R3C,PPP1R3D,PPP1R7,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKCQ,PRKCZ,PRKD1,PRKD3,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RAPGEF3,RASD1,RASD2,RPS6KA1,RRAS,RRAS2	113	0.0555555555555556	0.111111111111111	0	0.333333333333333	0.108695652173913	0.108695652173913	0	0.282608695652174	0	0.5	0	0	0	0	0.5	0	no_direction	inhibited	1	1.1
X555	Synaptogenesis Signaling Pathway	14	ACTR2,ACTR3,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AFDN,AKT1,AKT2,AKT3,AP1B1,AP1G2,AP2A1,AP2A2,AP2B1,AP2M1,AP2S1,APOE,ARHGEF7,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,ATF2,ATF4,BAD,BDNF,BET1L,BRAF,CACNA1B,CACNA2D1,CACNB1,CACNB3,CACNB4,CACNG1,CADM1,CALM1 (includes others),CALML5,CAMK2B,CAMK2D,CAMK2G,CAMK4,CDC42,CDH1,CDH10,CDH11,CDH12,CDH13,CDH15,CDH16,CDH17,CDH18,CDH19,CDH2,CDH20,CDH22,CDH23,CDH24,CDH26,CDH3,CDH4,CDH5,CDH6,CDH7,CDH8,CDH9,CDK5,CFL1,CHN1,CLASP2,CNTNAP1,CNTNAP2,COMP,CPLX1,CPLX2,CPLX3,CREB1,CREB3,CREB3L3,CREB5,CREBBP,CRK,CRKL,CTNNB1,CTNND1,DAB1,DLG4,DNAJC5,EFNA1,EFNA2,EFNA3,EFNA4,EFNA5,EFNB1,EFNB2,EFNB3,EIF4EBP1,EIF4EBP2,EIF4EBP3,EPHA1,EPHA10,EPHA2,EPHA3,EPHA4,EPHA5,EPHA6,EPHA7,EPHA8,EPHB1,EPHB2,EPHB3,EPHB4,EPHB6,FARP1,FGR,FYN,GOSR1,GOSR2,GPAA1,GRB2,GRIA2,GRIA3,GRIA4,GRIN1,GRIN2A,GRIN2C,GRIN2D,GRIN3A,GRINA,GRM1,GRM2,GRM3,GRM5,GRM6,GRM8,GSK3B,HCK,HRAS,HSPA8,ITPR1,ITSN1,ITSN2,KALRN,KRAS,LCK,LIMK1,LRP1,LRP8,LRRTM2,LYN,MAP1B,MAPK1,MAPK14,MAPK3,MAPT,MARCKS,MRAS,MTOR,NAP1L1,NAP1L4,NAPA,NAPB,NAPG,NECTIN1,NECTIN3,NLGN1,NLGN2,NLGN3,NLGN4X,NRAS,NRXN1,NRXN2,NRXN3,NSF,NTRK2,PAFAH1B1,PAK1,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R4,PIK3R5,PIK3R6,PLCG1,PLCG2,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKCD,PRKCE,RAB3A,RAB5A,RAB5B,RAB5C,RAC1,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RAPGEF1,RASD1,RASD2,RASGRF1,RASGRP1,RASGRP2,RELN,RHOA,RPS6KB1,RPS6KB2,RRAS,RRAS2,SGTA,SHC1,SHC2,SHC3,SHE,SHF,SNAP25,SNCA,SNCB,SNCG,SOS1,SOS2,SRC,STX16,STX1A,STX1B,STXBP1,STXBP2,STXBP3,STXBP4,STXBP5,STXBP6,SYN1,SYN2,SYN3,SYNGAP1,SYT1,SYT11,SYT12,SYT13,SYT14,SYT15,SYT17,SYT3,SYT4,SYT5,SYT6,SYT7,SYT8,SYT9,THBS1,THBS2,THBS3,THBS4,TIAM1,TLN1,UNC13A,VAMP2,VAMP3,VLDLR,VTI1A,VTI1B,WAS,WASF1,WASL,YES1,YKT6	292	0.166666666666667	0	0	0.333333333333333	0.152173913043478	0.0869565217391304	0	0.260869565217391	0.5	0	0	0	0.5	0	0	0	activated	activated	1	1.4
X556	Systemic Lupus Erythematosus In B Cell Signaling Pathway	9	AKT1,AKT3,BAD,BCL2,BCL2L11,BLNK,BTK,CALM1 (includes others),CAMK4,CBL,CCND1,CCND2,CCND3,CD19,CD40,CD5,CD72,CD79A,CHP1,CSF2,CSK,CXCL8,EDA,FCGR2A,FCGR2B,FCGR2C,FGR,FOS,FOXO1,FOXO3,FOXO4,FYN,GAB1,GRB2,HCK,IFIH1,IFIT2,IFIT3,IFNAR1,IFNAR2,IFNGR2,IGHA1,IGHD,IGHD2-15,IGHG1,IGHG2,IGHG3,IGHJ3,IGHJ6,IGHM,IGHV1-58,IGHV1-69,IGHV3-72,IGHV3-73,IGKC,IGKJ5,IGKV1-16,IGKV1-17,IGKV1-37,IGKV1-5,IGKV1-6,IGKV1D-13,IGKV1D-8,IGKV2-28,IGKV4-1,IGLC1,IGLJ3,IGLV1-40,IGLV2-14,IGLV3-1,IGLV3-10,IGLV3-25,IGLV4-60,IGLV6-57,IL15,IL17A,IL17D,IL18,IL1A,IL1B,IL21,IL33,IL6,IL6R,IL6ST,INPP5D,INPP5J,IRAK1,IRAK4,IRF5,IRF7,IRF9,ISG15,ISG20,JAK2,JUN,LCK,LEP,LIF,LILRA6,LILRB3,LILRB4,LOC102723407,LTB,LYN,MALT1,MAP2K2,MAPK1,MCL1,MRAS,MYC,MYD88,NFAT5,NFATC1,NFATC2,NFATC3,NFKB2,NRAS,OCRL,PAG1,PDPK1,PIK3AP1,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PIM2,PLAAT4,PLCG2,PPP3CC,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCQ,PRKCZ,PRKD1,PRKD3,PTPN11,PTPN6,RAC2,RAF1,RALA,RALB,RAP1A,RAP2A,RAP2B,RASGRP1,RASGRP2,RASGRP3,REL,RELA,RRAS2,SHE,SHF,SOS1,SOS2,STAT1,STAT2,STAT3,STING1,SYK,SYNJ1,SYNJ2,TGFB1,TGFB2,TGFB3,TLR3,TLR7,TLR8,TNF,TNFRSF13C,TNFSF10,TNFSF11,TNFSF13,TNFSF13B,TNFSF15,TNFSF4,TNFSF8,TNFSF9,TRAF1,TRAF3,TRAF5,VAV1,YES1,mir-30	189	0.0555555555555556	0	0	0.444444444444444	0.130434782608696	0	0.0434782608695652	0.326086956521739	0.5	0	0	0	0.5	0	0	0	activated	activated	1	1.6
X557	Systemic Lupus Erythematosus In T Cell Signaling Pathway	5	AKT1,ATF4,B2M,BCL6,CASP1,CASP10,CASP3,CASP8,CD247,CD28,CD3D,CD3E,CD3G,CD44,CD86,DNMT1,EZR,FCER1G,FNBP1,FOS,GADD45A,GNAI2,GNAI3,GRB2,HLA-A,HLA-B,HLA-C,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DQB2,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-E,HLA-F,HLA-G,ICOS,IRF4,ITGAL,JUN,LAT,LEP,LEPR,MAP2K6,MAPK1,NRAS,PIK3CD,PIK3CG,PIK3R1,PPP2CB,PPP2R1B,PPP2R5C,PPP3CC,RAC2,RALA,RAP2A,RAP2B,RHOB,RHOBTB1,RHOF,RHOH,RHOQ,RND1,RND3,RPS6KB1,RRAS2,SELPLG,STAT3,SYK,TRAJ12,TRAJ19,TRAJ20,TRAJ21,TRAJ22,TRAJ36,TRAJ42,TRAJ47,TRAJ6,TRBC1,TRDC,TRDV3,TRGC2,TRGV9,VAV1,YES1	92	0	0	0	0.5	0.0869565217391304	0	0.0217391304347826	0.391304347826087	0	0	0	0.5	0.5	0	0	0	activated	not_sig	2	2.6
X558	Systemic Lupus Erythematosus Signaling	5	AKT1,BDKRB2,C6,C7,CD247,CD28,CD3D,CD3E,CD3G,CD72,CD79A,CD86,FCER1G,FCGR1A,FCGR1B,FCGR2A,FCGR2B,FCGR2C,FCGR3A/FCGR3B,FOS,GRB2,HLA-A,HLA-B,HLA-C,HLA-E,HLA-F,HLA-G,IGH,IGHG1,IGHG2,IGHG3,IGHM,IGK,IGLC1,IL18,IL1B,IL1RN,INPP5D,JUN,LAT,LCK,LSM12,LSM14A,LYN,MAPK1,NFAT5,NRAS,PIK3CD,PIK3CG,PIK3R1,PIM2,PLCG2,PRPF3,PTPN6,PTPRC,RALA,RAP2A,RAP2B,RNU11,RNU12,RNU5E-1,RRAS2,SNRPA1,TLR7,TNFSF13B,TRAJ12,TRAJ19,TRAJ20,TRAJ21,TRAJ22,TRAJ36,TRAJ42,TRAJ47,TRAJ6,TRBC1,TRDC,TRDV3,TRGC2,TRGV9	79	0	0	0	0.5	0	0	0.108695652173913	0.391304347826087	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.6
X559	T Cell Exhaustion Signaling Pathway	6	ACVR1B,AKT1,BATF,BCL6,CD247,CD28,CD3D,CD3E,CD3G,CD86,FCER1G,FOS,FOXO1,GZMB,HAVCR2,HLA-A,HLA-B,HLA-C,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DQB2,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-E,HLA-F,HLA-G,IFNAR1,IFNAR2,IL10RA,IL12RB2,IRF4,IRF9,JAK2,JUN,LAG3,MAPK1,MAPK8,MGAT5,NFAT5,NRAS,PDCD1LG2,PIK3CD,PIK3CG,PIK3R1,PLCG2,PPP2CB,PPP2R1B,PPP2R5C,PRDM1,PRKCQ,PTPN11,PTPN6,RALA,RAP2A,RAP2B,RRAS2,SMAD3,STAT1,STAT2,STAT3,TCF7,TGFB1,TGFBR2,TGFBR3,TRAJ12,TRAJ19,TRAJ20,TRAJ21,TRAJ22,TRAJ36,TRAJ42,TRAJ47,TRAJ6,TRBC1,TRDC,TRDV3,TRGC2,TRGV9,VEGFA,ZAP70	88	0	0	0	0.5	0.0652173913043478	0.0217391304347826	0.0434782608695652	0.369565217391304	0	0	0	0.5	0.5	0	0	0	activated	not_sig	2	2.6
X56	Assembly of RNA Polymerase II Complex	5	CCNH,CDK7,DR1,ERCC2,ERCC3,GTF2A1,GTF2A2,GTF2B,GTF2E2,GTF2F1,GTF2H1,GTF2H2,GTF2H3,GTF2H4,GTF2H5,MNAT1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2J2/POLR2J3,POLR2K,POLR2L,TAF1,TAF10,TAF11,TAF12,TAF13,TAF15,TAF1L,TAF2,TAF4,TAF4B,TAF5,TAF5L,TAF6,TAF6L,TAF7,TAF7L,TAF9,TAF9B,TBP	48	0.0555555555555556	0	0	0.444444444444444	0.0652173913043478	0.0217391304347826	0	0.41304347826087	0.5	0	0	0	0.5	0	0	0	activated	activated	2	2.2
X560	T Cell Receptor Signaling	6	AKT1,AKT3,B2M,CALM1 (includes others),CAMK4,CBL,CD247,CD28,CD3D,CD3E,CD3G,CD4,CD80,CD86,CD8A,CHP1,CSF2,CSK,CTLA4,DUSP5,DUSP6,FCER1G,FOS,FOXO3,FYB1,FYN,GRB2,HLA-A,HLA-B,HLA-C,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DQB2,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-E,HLA-F,HLA-G,HNF1A,ICAM1,ICOS,ITGA2,ITGAL,ITGB2,ITK,JUN,LAT,LCK,LCP2,LEF1,MALT1,MAP2K2,MAP2K3,MAP2K6,MAP2K7,MAP3K1,MAPK1,MAPK13,MAPK8,MRAS,NCK1,NFAT5,NFATC1,NFATC2,NFATC3,NFKB2,NFKBIA,NFKBIE,NRAS,PAG1,PIK3CD,PIK3CG,PIK3R1,PIK3R3,PIK3R5,PPP3CC,PRKCQ,PTPN11,PTPN22,PTPN6,PTPN7,PTPRC,RAF1,RALA,RAP2A,RAP2B,RASA1,RASGRP1,REL,RELA,RRAS2,SKAP1,SOS2,TCF4,TCF7,TCF7L1,TCF7L2,TNF,TRAJ12,TRAJ19,TRAJ20,TRAJ21,TRAJ22,TRAJ36,TRAJ42,TRAJ47,TRAJ6,TRBC1,TRDC,TRDV3,TRGC2,TRGV5,TRGV9,VAV1,VAV2,VAV3,ZAP70	125	0	0	0	0.5	0.130434782608696	0	0	0.369565217391304	0	0	0	0.5	0.5	0	0	0	activated	not_sig	2	2.6
X561	T Helper Cell Differentiation	4	BCL6,CD247,CD3D,CD86,FCER1G,HLA-A,HLA-B,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQB1,HLA-DRA,HLA-DRB3,HLA-DRB4,ICOS,IL10RA,IL12RB2,IL2RG,IL4R,STAT1,STAT3,TGFB1,TRAJ12,TRAJ19,TRAJ20,TRAJ21,TRAJ22,TRAJ36,TRAJ42,TRAJ47,TRAJ6,TRBC1	36	0	0	0	0.5	0	0	0.0869565217391304	0.41304347826087	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.6
X562	TCA Cycle II (Eukaryotic)	7	ACO1,ACO2,CS,DHTKD1,DLD,FH,IDH3A,IDH3B,IDH3G,MDH1,MDH2,OGDH,OGDHL,SDHA,SDHAF4,SDHB,SDHC,SDHD,SLC35G3,SUCLA2,SUCLG1	21	0	0	0	0.5	0.0217391304347826	0.108695652173913	0.0217391304347826	0.347826086956522	0	0	0	0.5	0	0.5	0	0	inhibited	not_sig	2	2.2
X563	TEC Kinase Signaling	4	ACTA2,ACTB,BTK,CD247,CD3D,CD3E,CD3G,FADD,FCER1A,FCER1G,FGR,FNBP1,FOS,GNA15,GNAI2,GNAI3,GNB1,GNG5,GNG7,GTF2I,HCK,IGH,ITGA4,ITGA7,ITGAL,ITGAM,ITGAX,ITGB2,ITGB7,ITK,JAK2,LCK,LYN,MAPK8,NFKB2,PAK1,PAK5,PIK3CD,PIK3CG,PIK3R1,PLCG2,PRKCA,PRKCB,PRKCQ,PRKD1,RAC2,RELA,RHOB,RHOBTB1,RHOF,RHOH,RHOQ,RND1,RND3,STAT1,STAT2,STAT3,STAT5A,TLR4,TNFRSF10B,TNFRSF25,TNFSF10,TRAJ12,TRAJ19,TRAJ20,TRAJ21,TRAJ22,TRAJ36,TRAJ42,TRAJ47,TRAJ6,TRBC1,TRDC,TRDV3,TRGC2,TRGV9,VAV1,VAV3,WAS,YES1	80	0	0	0	0.5	0.0652173913043478	0	0.0217391304347826	0.41304347826087	0	0	0	0.5	0.5	0	0	0	activated	not_sig	2	2.6
X564	TGF-β Signaling	14	ACVR1,ACVR1B,ACVR1C,ACVR2A,ACVR2B,AMHR2,BCL2,BMP2,BMP4,BMP7,BMPR1A,BMPR2,CDC42,CREBBP,EP300,FOS,FOXH1,GRB2,GSC,HDAC1,HNF4A,HOXC9,HRAS,INHA,INHBA,INHBB,INHBC,IRF7,JUN,KRAS,MAP2K1,MAP2K2,MAP2K3,MAP2K4,MAP2K6,MAP3K7,MAP4K1,MAPK1,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,MRAS,NKX2-5,NODAL,NRAS,PIAS4,PITX2,PMEPA1,RAF1,RALA,RALB,RAP1A,RAP1B,RAP2A,RAP2B,RASD1,RASD2,RNF111,RRAS,RRAS2,RUNX2,RUNX3,SERPINE1,SKI,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMAD9,SMURF1,SMURF2,SOS1,SOS2,TAB1,TFE3,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TGIF1,TLX2,TRAF6,VDR,ZFYVE9,ZNF423	93	0	0.111111111111111	0	0.388888888888889	0.130434782608696	0.108695652173913	0.0217391304347826	0.239130434782609	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.6
X565	TNFR1 Signaling	11	APAF1,BID,BIRC2,BIRC3,CASP2,CASP3,CASP6,CASP7,CASP8,CASP9,CDC42,CHUK,CRADD,CYCS,FADD,FOS,IKBKB,IKBKE,IKBKG,JUN,MADD,MAP2K4,MAP3K1,MAP3K14,MAP4K2,MAPK8,NAIP,NFKB1,NFKB2,NFKBIA,NFKBIB,NFKBID,NFKBIE,PAK1,PAK2,PAK3,PAK4,PAK5,PAK6,REL,RELA,RELB,RIPK1,TANK,TNF,TNFAIP3,TNFRSF1A,TRADD,TRAF2,XIAP	50	0.0555555555555556	0.0555555555555556	0	0.388888888888889	0.108695652173913	0.0652173913043478	0.0217391304347826	0.304347826086957	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.2
