key	IngenuityCanonicalPathways	GroupCount	AllMolecules	pathsize	M_activated_ratio	M_inhibited_ratio	M_noZ_ratio	M_notSig_ratio	J_activated_ratio	J_inhibited_ratio	J_noZ_ratio	J_notSig_ratio	M_GlobalActivated	M_GlobalInhibited	M_GlobalNoDirection	M_GlobalNotSignificant	J_GlobalActivated	J_GlobalInhibited	J_GlobalNoDirection	J_GlobalNotSignificant	activeTissue	inactiveTissue	clustersGlobal	subclusters
X216	Interferon Signaling	14	BAK1,BCL2,IFI35,IFIT1,IFIT3,IFITM2,IFITM3,IFNAR1,IFNAR2,IFNGR1,IFNGR2,IRF9,ISG15,JAK2,MED14,OAS1,PIAS1,PSMB8,PTPN2,RELA,SOCS1,STAT1,STAT2,TAP1	24	0.166666666666667	0.125	0.0416666666666667	0.166666666666667	0.5	0	0	0	0.5	0	0	0	0.5	0	0	0	activated	activated	2	2.4
X217	Intrinsic Prothrombin Activation Pathway	2	COL18A1,COL1A1,COL1A2,COL5A3,F10,F13A1,PROS1	7	0.0833333333333333	0	0	0.416666666666667	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	2	2.4
X218	Iron homeostasis signaling pathway	17	ABCB10,ACO2,ALAS2,ARNT,ATP6AP1,ATP6V0A1,ATP6V0A2,ATP6V0B,ATP6V1A,ATP6V1C1,ATP6V1D,ATP6V1E1,ATP6V1G1,ATP6V1H,BMP1,BMPR1A,BMPR2,CIAO1,CP,CUL1,EGFR,EPAS1,FBXL5,FECH,FTH1,FTL,FXN,GDF15,HBA1/HBA2,HBB,HBE1,HBG2,HMOX1,HMOX2,HP,HSCB,HSPA9,IL6,IL6R,IREB2,JAK2,LRP1,LYRM4,MAPK3,NFS1,NUBP1,NUBP2,PDGFA,PDGFRA,SLC11A1,SLC11A2,SLC25A37,SLC40A1,SLC48A1,SMAD1,SMAD2,SMAD4,SMAD5,STAT5A,STAT5B,TCIRG1,TFRC,TWSG1	63	0	0	0.5	0	0	0	0.416666666666667	0.0833333333333333	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.4
X219	Isoleucine Degradation I	4	ACAA2,ACAT1,ACAT2,AUH,DLD,ECHS1,HADHA,HADHB,HSD17B10,HSD17B4	10	0.0416666666666667	0.0416666666666667	0.0833333333333333	0.333333333333333	0	0	0	0.5	0	0	0.5	0	0	0	0	0.5	not_sig	no_direction	2	2.19
X22	Aldosterone Signaling in Epithelial Cells	9	AHCY,CRYAB,DNAJB11,DNAJB12,DNAJB14,DNAJB2,DNAJB4,DNAJB6,DNAJC1,DNAJC10,DNAJC11,DNAJC13,DNAJC15,DNAJC19,DNAJC2,DNAJC21,DNAJC24,DNAJC25,DNAJC3,DNAJC8,DNAJC9,HSCB,HSPA13,HSPA14,HSPA1A/HSPA1B,HSPA4L,HSPA8,HSPA9,HSPB1,HSPB11,HSPB8,HSPD1,HSPH1,ITPR1,ITPR2,ITPR3,KRAS,MAP2K1,MAP2K2,MAPK3,PDIA3,PDPK1,PI4KA,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PIKFYVE,PIP4K2C,PIP5K1A,PIP5K1C,PLCB4,PLCG2,PLCL2,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,RAF1,SASS6,SGK1,SLC12A2,SOS1,SOS2,Sacs,TRAP1	71	0.125	0.0833333333333333	0.0833333333333333	0.208333333333333	0.166666666666667	0	0	0.333333333333333	0.5	0	0	0	0.5	0	0	0	activated	activated	2	2.4
X220	JAK/Stat Signaling	13	AKT1,AKT2,BCL2L1,CEBPB,CISH,GNAQ,GRB2,HRAS,IL6,JAK2,KRAS,MAP2K1,MAP2K2,MAPK3,MTOR,NFKB1,NFKB2,NRAS,PIAS1,PIAS2,PIAS4,PIK3C2A,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PTPN1,PTPN11,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2,SHC1,SOCS1,SOCS2,SOCS4,SOCS5,SOCS7,SOS1,SOS2,STAT1,STAT2,STAT4,STAT5A,STAT5B,STAT6	52	0.166666666666667	0.0833333333333333	0.0416666666666667	0.208333333333333	0.416666666666667	0.0833333333333333	0	0	0.5	0	0	0	0.5	0	0	0	activated	activated	1	1.5
X221	Ketogenesis	2	ACAA2,ACAT1,ACAT2,HADHA,HADHB,HMGCL,HMGCS1	7	0.0416666666666667	0	0.0416666666666667	0.416666666666667	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	2	2.19
X222	Ketolysis	1	ACAA2,ACAT1,ACAT2,HADHB,OXCT1	5	0.0416666666666667	0	0	0.458333333333333	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	2	2.19
X223	Kinetochore Metaphase Signaling Pathway	18	ANAPC1,ANAPC10,ANAPC11,ANAPC13,ANAPC2,ANAPC4,ANAPC7,BIRC5,BOD1,BUB3,CDC16,CDC20,CDC26,CDC27,CDCA8,CDK1,CENPA,CENPC,CENPE,CENPH,CENPK,CENPL,CENPP,CENPQ,CENPW,ENSA,INCENP,KAT5,KNL1,MAD2L1,MAD2L2,MIS12,NDC80,PMF1/PMF1-BGLAP,PPP1R10,PPP1R11,PPP1R14B,PPP1R7,PPP2R5D,PPP2R5E,PTTG1,Ppp1cc,Ppp2r5c,RAD21,SMC3,SPC24,SPC25,STAG1,STAG2,ZWINT	50	0.0416666666666667	0.375	0.0833333333333333	0	0	0.5	0	0	0	0.5	0	0	0	0.5	0	0	inhibited	inhibited	2	2.11
X224	L-cysteine Degradation I	1	GOT1,GOT2	2	0	0	0	0.5	0	0	0.0833333333333333	0.416666666666667	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.14
X225	L-cysteine Degradation III	2	GOT1,MPST	2	0	0	0	0.5	0	0	0.166666666666667	0.333333333333333	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.14
X226	LPS-stimulated MAPK Signaling	11	ATF1,ATF2,CD14,CHUK,CREB1,HRAS,IKBKB,KRAS,LBP,MAP2K1,MAP2K2,MAP2K4,MAP3K14,MAP3K5,MAPK13,MAPK14,MAPK3,MAPK8,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PAK1,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,RAC1,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2,SRF	48	0.0416666666666667	0.25	0	0.208333333333333	0.333333333333333	0	0	0.166666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.8
X227	LXR/RXR Activation	12	ABCA1,ABCG1,APOD,APOE,ARG2,C3,C4A/C4B,CD14,CD36,CLU,CYP51A1,ECHS1,FASN,HADH,HMGCR,IL18RAP,IL1B,IL1R1,IL1R2,IL1RN,IL36G,IL6,IRF3,LBP,LDLR,LPL,LY96,LYZ,MMP9,MSR1,MYLIP,NCOR2,NFKB1,NFKB2,NR1H2,PCYOX1,PLTP,PTGS2,RBP4,RELA,RXRB,S100A8,SCD,SERPINF1,TNF,TNFRSF1A,TNFRSF1B	47	0.166666666666667	0.0833333333333333	0.0416666666666667	0.208333333333333	0	0.416666666666667	0	0.0833333333333333	0.5	0	0	0	0	0.5	0	0	inhibited	activated	2	2.13
X228	Leukocyte Extravasation Signaling	10	ABL1,ACTA1,ACTA2,ACTN1,ACTN4,AFDN,ARHGAP4,ARHGAP5,ARHGAP9,BMX,BTK,CD44,CDH5,CLDN1,CLDN4,CTNNA1,CXCL12,CXCR4,CYBB,DLC1,F11R,GNAI3,ITGA4,ITGAL,ITGB1,ITGB2,ITK,MAP2K2,MAP2K4,MAPK13,MAPK14,MAPK8,MMP12,MMP13,MMP14,MMP19,MMP2,MMP3,MMP8,MMP9,MYL6,NCF2,NCF4,PECAM1,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PLCG2,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,PTK2B,PTPN11,PXN,RAC1,RAC2,RASSF5,RDX,RHOH,SELPLG,SIPA1,SPN,THY1,TIMP1,TIMP2,TIMP3,TXK,VASP,VAV1,VAV3,VCAM1,WAS,WIPF1,Wasl	79	0.0833333333333333	0.166666666666667	0	0.25	0.333333333333333	0	0	0.166666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	2	2.9
X229	Lymphotoxin β Receptor Signaling	11	AKT1,AKT2,APAF1,BCL2L1,BIRC2,CASP3,CHUK,CREBBP,CYCS,DIABLO,EP300,IKBKB,LTB,MAP3K14,MAPK3,NFKB1,NFKB2,NFKBID,PDPK1,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,RELA,RELB,TRAF1,TRAF2,TRAF3,TRAF4,TRAF5,TRAF6,VCAM1	34	0.0833333333333333	0.208333333333333	0	0.208333333333333	0.333333333333333	0	0	0.166666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.2
X23	Allograft Rejection Signaling	2	B2M,CD28,CD86,FAS,H2-T10,H2-T22,HLA-A,HLA-DMB,HLA-DOA,HLA-DOB,HLA-F,HLA-G,IGHG1,TNF	14	0	0	0	0.5	0	0	0.166666666666667	0.333333333333333	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.10
X230	MSP-RON Signaling In Cancer Cells Pathway	6	ACTA2,AKT1,AKT2,ARNT,ATF2,BRAF,CCND1,CREB1,CREB3,CREBBP,CSF2RB,EGFR,ELF4,ELK3,ETS2,FLNA,GRB2,HRAS,ITGB1,KLK8,KRAS,LEF1,MAP2K1,MAP2K2,MAPK3,MET,MTOR,MYC,NFKB1,NFKB2,NRAS,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PTK2B,RAF1,RAP2A,RAP2B,RASD1,RELA,RPS6KA3,RRAS,RRAS2,SFN,SMAD2,SP1,TCF3,TCF4,TCF7L2,TRIM24,Tcf7,VHL,VIM,YWHAE,YWHAG,YWHAQ	57	0.0833333333333333	0.125	0	0.291666666666667	0.0833333333333333	0	0	0.416666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.5
X231	MSP-RON Signaling In Macrophages Pathway	1	CHUK,CIITA,GRB2,HLA-DMB,HLA-DOA,HLA-DOB,HRAS,IFNGR2,ITGB2,JAK2,KRAS,NFKB1,NFKB2,NRAS,PIK3C3,PIK3CB,PTGS2,RAP2A,RAP2B,RELA,RRAS,STAT1,TNF	23	0	0	0	0.5	0	0.0833333333333333	0	0.416666666666667	0	0	0	0.5	0	0.5	0	0	inhibited	not_sig	1	1.3
X232	Macropinocytosis Signaling	10	ABI1,ACTN4,ANKFY1,CD14,CSF1,HRAS,ITGA5,ITGB1,ITGB2,KRAS,MET,MRC1,NRAS,PAK1,PDGFA,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PLCG2,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKD3,RAB34,RAB5A,RAC1,RALA,RAP2A,RAP2B,RASD1,RRAS,RRAS2,USP6NL	38	0.166666666666667	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0	0.333333333333333	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.8
X233	Mechanisms of Viral Exit from Host Cells	3	ACTA1,CHMP2A,CHMP2B,CHMP6,PDCD6IP,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKD3,SH3GL1,SH3GLB2,SNF8,VPS36,VPS4A,XPO1	17	0	0	0.125	0.375	0	0	0	0.5	0	0	0.5	0	0	0	0	0.5	not_sig	no_direction	1	1.9
X234	Melanocyte Development and Pigmentation Signaling	5	ADCY7,ATF2,BCL2,CREBBP,EP300,GRB2,HRAS,KITLG,KRAS,MAP2K1,MAP2K2,MAPK3,NRAS,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PLCG2,PRKACB,PRKAG1,PRKAR2A,PTPN11,RAF1,RAP2A,RAP2B,RASD1,RPS6KA3,RPS6KA5,RPS6KB1,RRAS,RRAS2,SHC1,SOS1,SOS2	34	0.0416666666666667	0.0416666666666667	0	0.416666666666667	0.25	0	0	0.25	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.5
X235	Melanoma Signaling	7	AKT1,AKT2,BAD,BRAF,CCND1,CDK4,E2F1,HRAS,KRAS,MAP2K1,MAP2K2,MAPK3,MDM2,NRAS,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,RAF1,RALA,RAP2A,RAP2B,RASD1,RB1,RRAS,RRAS2,TP53	29	0.125	0.125	0	0.25	0.0833333333333333	0	0	0.416666666666667	0	0	0.5	0	0.5	0	0	0	activated	no_direction	1	1.5
X236	Melatonin Degradation III	2	MPO	1	0	0	0.0833333333333333	0.416666666666667	0	0	0	0.5	0	0	0.5	0	0	0	0	0.5	not_sig	no_direction	2	2.4
X237	Methylglyoxal Degradation I	1	GLO1,HAGH	2	0	0	0	0.5	0	0	0.0833333333333333	0.416666666666667	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.4
X238	Methylthiopropionate Biosynthesis	2	ADI1	1	0	0	0.0833333333333333	0.416666666666667	0	0	0	0.5	0	0	0.5	0	0	0	0	0.5	not_sig	no_direction	2	2.4
X239	Mevalonate Pathway I	1	ACAA2,ACAT1,ACAT2,HADHB,HMGCS1	5	0.0416666666666667	0	0	0.458333333333333	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	2	2.19
X24	Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	2	CD28,CD86,CHUK,FAS,HLA-A,HLA-DMB,HLA-DOA,HLA-DOB,IL1B,IL36G,MAP3K14,NFKB1,NFKB2,PRTN3,RELA,SPP1,TLR2,TNF,TNFRSF13B	19	0	0	0	0.5	0	0	0.166666666666667	0.333333333333333	0	0	0	0.5	0	0	0.5	0	no_direction	not_sig	2	2.10
X240	Mismatch Repair in Eukaryotes	10	FEN1,MSH2,MSH3,MSH6,POLD1,RFC1,RFC2,RFC3,RFC4,RPA1	10	0	0	0.208333333333333	0.291666666666667	0	0	0.416666666666667	0.0833333333333333	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.4
X241	Mitochondrial Dysfunction	1	ACO2,AIFM1,ATP5MC1,BCL2,CASP3,CASP8,CAT,COX10,COX6B2,CPT1A,CYC1,CYCS,GPD2,GPX7,GSR,HSD17B10,HTRA2,LRRK2,MAPK8,NDUFA10,NDUFA11,NDUFA4L2,NDUFAF2,NDUFB3,NDUFB6,NDUFS1,NDUFS2,NDUFV1,PRDX3,PSEN1,SDHA,SURF1,TRAK1,TXN2,UQCRFS1,XDH	36	0	0	0.0416666666666667	0.458333333333333	0	0	0	0.5	0	0	0.5	0	0	0	0	0.5	not_sig	no_direction	2	2.4
X242	Mitochondrial L-carnitine Shuttle Pathway	2	ACSL1,ACSL3,ACSL4,ACSL5,CPT1A,SLC27A4	6	0.0416666666666667	0	0.0416666666666667	0.416666666666667	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	not_sig	activated	2	2.18
X243	Mitotic Roles of Polo-Like Kinase	17	ANAPC1,ANAPC10,ANAPC11,ANAPC13,ANAPC2,ANAPC4,ANAPC7,CAPN1,CCNB2,CDC16,CDC20,CDC25A,CDC26,CDC27,CDC7,CDK1,FZR1,KIF11,KIF23,PLK2,PLK3,PLK4,PPP2CB,PPP2R1A,PPP2R3A,PPP2R5D,PPP2R5E,PRC1,PTPA,PTTG1,RAD21,SMC3,STAG2,TGFB1	34	0.208333333333333	0.125	0.125	0.0416666666666667	0.5	0	0	0	0.5	0	0	0	0.5	0	0	0	activated	activated	2	2.11
X244	Molecular Mechanisms of Cancer	16	ABL1,ADCY7,AKT1,AKT2,APAF1,APC,ARHGEF12,ARHGEF3,ARHGEF6,ARHGEF7,ATM,ATR,AXIN1,BAD,BAK1,BBC3,BCL2,BCL2L1,BCL2L11,BID,BIRC2,BIRC3,BMP1,BMPR1A,BMPR2,BRAF,CAMK2D,CAMK2G,CASP3,CASP6,CASP8,CBL,CCND1,CCND3,CCNE1,CCNE2,CDC25A,CDK1,CDK13,CDK17,CDK19,CDK2,CDK4,CDK5,CDK6,CDK7,CDK9,CDKN2C,CFLAR,CREBBP,CRK,CTNNA1,CYCS,Cdc42,DAXX,DIABLO,DVL1,E2F1,E2F4,E2F5,EP300,FAS,FNBP1,FOXO1,FYN,FZD5,GNA11,GNA13,GNA15,GNAI3,GNAQ,GRB2,GSK3A,HAT1,HIF1A,HRAS,ITGA4,ITGA5,ITGAL,ITGAV,ITGB1,ITGB2,JAK2,KRAS,LEF1,LRP1,LRP6,MAP2K1,MAP2K2,MAP2K4,MAP3K5,MAPK13,MAPK14,MAPK3,MAPK8,MAX,MDM2,MYC,NBN,NF1,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NOTCH1,NRAS,PA2G4,PAK1,PAK2,PIK3C2A,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PLCB4,PRKACB,PRKAG1,PRKAR2A,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,PSEN1,PSEN2,PTPN11,RABIF,RAC1,RAC2,RAF1,RALA,RALGDS,RAP2A,RAP2B,RAPGEF1,RASA1,RASD1,RB1,RBPJ,RELA,RHOB,RHOC,RHOF,RHOG,RHOH,RHOQ,RHOT1,RHOV,RND1,RND3,RRAS,RRAS2,SHC1,SIN3A,SMAD1,SMAD2,SMAD4,SMAD5,SMAD7,SOS1,SOS2,SUV39H1,TAB2,TCF3,TCF4,TFDP1,TGFB1,TGFBR1,TGFBR2,TP53	175	0	0	0.416666666666667	0.0833333333333333	0	0	0.5	0	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	1	1.6
X245	Molybdenum Cofactor Biosynthesis	1	MOCS2,NFS1	2	0	0	0.0416666666666667	0.458333333333333	0	0	0	0.5	0	0	0.5	0	0	0	0	0.5	not_sig	no_direction	2	2.4
X246	Mouse Embryonic Stem Cell Pluripotency	6	AKT1,AKT2,APC,BMPR1A,BMPR2,CREBBP,DVL1,DVL2,FZD5,GRB2,HRAS,ID1,ID2,ID3,IL6ST,JAK2,KRAS,LEF1,MAP2K1,MAP2K2,MAPK13,MAPK14,MAPK3,MYC,NRAS,PIK3C3,PIK3CB,PIK3CD,PIK3R5,PTPN11,RAF1,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SMAD1,SMAD4,SMAD5,SOS1,SOS2,TCF3,TCF4,TCF7L2,TP53,Tcf7	46	0.0416666666666667	0.166666666666667	0	0.291666666666667	0.0833333333333333	0	0	0.416666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.5
X247	Myc Mediated Apoptosis Signaling	9	ADRB2,APAF1,BBC3,BCL2,BCL2L1,BCL2L11,BID,CASP3,CASP8,CFLAR,CHUK,CREBBP,CYCS,FAS,IKBKB,MAX,MDM2,MYC,NFKB1,NFKB2,PRKACB,PRKAG1,PRKAR2A,TNF,TNFRSF1A,TNFRSF1B,TP53,TRAF2	28	0.166666666666667	0	0	0.333333333333333	0.166666666666667	0.166666666666667	0.0833333333333333	0.0833333333333333	0.5	0	0	0	0	0	0.5	0	no_direction	activated	2	2.3
X248	Myo-inositol Biosynthesis	6	IMPA1,IMPA2,INPP5F,ISYNA1	4	0	0	0.166666666666667	0.333333333333333	0	0	0.166666666666667	0.333333333333333	0	0	0.5	0	0	0	0.5	0	no_direction	no_direction	2	2.4
X249	NER Pathway	10	CCNH,CDK7,CETN2,COPS3,COPS4,COPS5,COPS7A,COPS8,CUL4A,Cops2,DDB1,EP300,ERCC1,ERCC5,ERCC6,GPS1,GTF2H1,GTF2H2,GTF2H5,LIG1,LIG3,MNAT1,POLA1,POLD1,POLD2,POLD4,POLE3,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2I,POLR2L,PRIM1,RAD23B,RFC1,RFC2,RFC3,RFC4,RNF111,RPA1,RPA2,RPA3,TCEA1,TOP2A,TOP2B,UBE2I,UBE2N,USP7,UVSSA,XAB2,XPA,XPC,XRCC1	56	0.333333333333333	0	0.0416666666666667	0.125	0	0	0.0833333333333333	0.416666666666667	0.5	0	0	0	0	0	0.5	0	no_direction	activated	2	2.12
X25	Amyloid Processing	8	AKT1,AKT2,APP,CAPN1,CAPN2,CAPN7,CDK5,CDK5R1,CSNK1D,CSNK1E,CSNK2A1,CSNK2B,MAPK13,MAPK14,MAPK3,PRKACB,PRKAG1,PRKAR2A,PRKCE,PSEN1,PSEN2	21	0.0416666666666667	0.166666666666667	0.0833333333333333	0.208333333333333	0.0833333333333333	0	0	0.416666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	2	2.11
X250	NF-κB Activation by Viruses	11	AKT1,AKT2,CHUK,CR2,CXCR5,EIF2AK2,HRAS,IKBKB,ITGAV,ITGB1,KRAS,LCK,MAP3K14,MAPK3,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,RRAS,RRAS2,TRAF2	42	0.0833333333333333	0.208333333333333	0	0.208333333333333	0.333333333333333	0	0	0.166666666666667	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.8
X251	NF-κB Signaling	8	AKT1,AKT2,ARAF,AZI2,BCL10,BMPR1A,BMPR2,BRAF,CASP8,CHUK,CREBBP,CSNK2A1,CSNK2B,EGFR,EIF2AK2,EP300,FCER1G,FGFR1,FLT1,HDAC1,HDAC2,HRAS,IGF1R,IGF2R,IKBKB,IL1B,IL1R1,IL1R2,IL1RN,IL36G,IRAK1,IRAK3,IRAK4,KRAS,LCK,MALT1,MAP3K14,MAP3K3,MAP3K8,MAPK8,NFKB1,NFKB2,NFKBIB,NFKBID,NFKBIE,NRAS,PDGFRA,PELI1,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PLCG2,PRKACB,PRKCB,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,RELB,RRAS,RRAS2,TAB2,TANK,TBK1,TDP2,TGFBR1,TGFBR2,TGFBR3,TLR2,TNF,TNFAIP3,TNFRSF1A,TNFRSF1B,TNIP1,TRAF2,TRAF3,TRAF5,TRAF6,UBE2N	84	0.125	0.0833333333333333	0	0.291666666666667	0.25	0	0	0.25	0.5	0	0	0	0.5	0	0	0	activated	activated	1	1.6
X252	NGF Signaling	9	AKT1,AKT2,ATF2,CHUK,CREB1,CREB3,CREBBP,CRK,GRB2,HRAS,IKBKB,KRAS,MAP2K1,MAP2K2,MAP2K4,MAP3K11,MAP3K12,MAP3K14,MAP3K2,MAP3K3,MAP3K5,MAP3K8,MAPK3,MAPK7,MAPK8,Map3k7,NFKB1,NFKB2,NRAS,PDPK1,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PLCG2,PRKCD,PTPN11,RAC1,RAF1,RALA,RAP2A,RAP2B,RASD1,RELA,RHOG,ROCK1,ROCK2,RPS6KA1,RPS6KA3,RPS6KA5,RPS6KB1,RRAS,RRAS2,SHC1,SOS1,SOS2,TP53,TRAF4,TRAF6,TRIO	62	0.0833333333333333	0.125	0.0416666666666667	0.25	0.25	0	0	0.25	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.1
X253	NRF2-mediated Oxidative Stress Response	11	ACTA1,ACTA2,AKT1,BACH1,CAT,CBR1,CCT7,CDC34,CLPP,CREBBP,CUL3,DNAJB11,DNAJB12,DNAJB14,DNAJB2,DNAJB4,DNAJB6,DNAJC1,DNAJC10,DNAJC11,DNAJC13,DNAJC15,DNAJC19,DNAJC21,DNAJC3,DNAJC8,DNAJC9,EIF2AK3,EP300,ERP29,FKBP5,FOSL1,FTH1,FTL,GCLC,GCLM,GSR,GSTM3,GSTM5,GSTO1,GSTP1,GSTT2/GSTT2B,HACD3,HERPUD1,HMOX1,HRAS,HSPB8,KEAP1,KRAS,MAF,MAFF,MAFG,MAFK,MAP2K1,MAP2K2,MAP2K4,MAP3K5,MAPK14,MAPK3,MAPK7,MAPK8,MGST1,MGST2,MGST3,NRAS,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PMF1/PMF1-BGLAP,PRDX1,PRKCA,PRKCB,PRKCD,PRKCE,PRKCH,PRKCI,PRKD3,RAF1,RALA,RAP2A,RAP2B,RASD1,RRAS,RRAS2,SOD3,TXNRD1,UBE2E3,USP14,VCP	92	0.166666666666667	0.125	0.0416666666666667	0.166666666666667	0.166666666666667	0	0.0833333333333333	0.25	0.5	0	0	0	0.5	0	0	0	activated	activated	1	1.9
X254	Natural Killer Cell Signaling	11	AKT1,AKT2,B2M,CD48,CFL2,COL18A1,COL1A1,COL1A2,COL3A1,COL5A3,FCER1G,FCGR2A,FYN,GRB2,HCST,HLA-A,HLA-F,HLA-G,HRAS,HSPA14,HSPA1A/HSPA1B,HSPA8,HSPA9,IL18RAP,IL2RB,IRAK4,ITGAL,ITGB1,JAK2,KLRD1,KRAS,LAT,LCK,LCP2,LIMK2,MAP2K1,MAP2K2,MAP3K11,MAP3K12,MAP3K14,MAP3K2,MAP3K3,MAP3K5,MAP3K8,MAPK13,MAPK14,MAPK3,MTOR,Map3k7,NCK1,NFATC1,NFATC3,NFKB1,NFKB2,NRAS,PAK1,PAK2,PIK3C2A,PIK3C3,PIK3CB,PIK3CD,PIK3R1,PIK3R5,PLCG2,PTK2B,PTPN11,PXN,RAC1,RAC2,RAF1,RALA,RAP2A,RAP2B,RASD1,RASSF5,RELA,ROCK1,RRAS,RRAS2,SH2D1A,SOS1,SOS2,STAT4,TRAF6,TYROBP,VAV1,VAV3,WAS,Wasl	89	0.0833333333333333	0.125	0.0416666666666667	0.25	0.416666666666667	0	0	0.0833333333333333	0	0.5	0	0	0.5	0	0	0	activated	inhibited	1	1.1
X255	Necroptosis Signaling Pathway	10	AXL,BIRC2,BIRC3,CAMK2D,CAMK2G,CAPN1,CAPN2,CAPN7,CASP1,CASP8,CFLAR,CHP1,CHUK,CYBB,CYLD,DNM1L,EIF2AK2,FAS,IFNAR1,IKBKB,IRF3,IRF9,MDM2,NLRP3,PAM16,PELI1,PLA2G12A,PPID,PPIF,PPP3CB,PPP3R1,PYCARD,PYGL,RB1,RBCK1,RBL2,RIPK3,SHARPIN,STAT1,STAT2,TAB2,TIMM10,TIMM17A,TIMM17B,TIMM22,TIMM23,TIMM50,TIMM9,TNF,TNFRSF1A,TNFRSF1B,TNIP1,TOMM22,TOMM34,TOMM40,TOMM70,TP53,TRAF2,TRPM7,TSPO,Tomm5,UBC,VDAC1,VDAC3,ZBP1	65	0.166666666666667	0.125	0	0.208333333333333	0.25	0	0	0.25	0.5	0	0	0	0.5	0	0	0	activated	activated	2	2.4
